Beta0,amp,phase,mu_EI,mu_IR,mu_RS,N,S0,E0,I0,R0,rho,k,loglik,loglik.se
3.497932553181889,0.9846636386503278,0.6905025937344496,0.41560776502693164,3.6482237559072277,0.11009781263478716,969400,0.2770220948510502,0.3948334181721487,0.3028429613587342,0.02530152561806679,0.0010843454429287711,1.0674002052771647,-622.238299521292,0.324076984371098
4.098197992395538,0.9941164908800132,0.8473681519685894,0.39698965963015487,4.660806859026459,0.10609706119214783,969400,0.16295622551626043,0.5048845007406735,0.03808031469408616,0.29407895904897985,0.0011779823494583131,1.1581254509504673,-622.334217730609,0.05362722432675934
2.851454179586631,0.9882659177946327,0.6632843125946116,0.4264504788775548,2.720153373237446,0.129807400685945,969400,0.3478874286839861,0.38381381253037633,0.22936494031337412,0.03893381847226347,9.018325004255581e-4,1.093189182759734,-622.9547002206089,0.4525935455361907
3.826225430742582,0.9857016010554588,0.18812102896663788,0.4298871829900412,3.917244335530577,1.5777367760623215,969400,0.5480597774111609,0.013536165722315084,0.2263101580626487,0.2120938988038753,3.2370405994181715e-4,1.1038272652012746,-624.2561842898004,0.010700860040152662
1.0553024942251832,0.9826374051285646,1.3433136378886783,0.643093939020793,0.7715446924881378,7.668866054195547,969400,0.41939262811160244,0.42282257777991855,0.14576083314815988,0.012023960960319144,2.946197681344442e-4,1.0569879106851272,-624.3142030333811,0.013784808051759951
3.9531548156369225,0.9888067235958489,0.6482855384008193,0.4054560011098917,4.3280071792292425,0.11377354144716285,969400,0.1453569287186475,0.6953189655557539,0.15784700582804373,0.0014770998975546879,0.0010529240522642264,1.1131107195561067,-624.3245268333422,0.13266763051918323
2.922013191738245,0.9948502003962796,0.9720480568946243,0.4122079814492376,2.843100191233822,0.12444716995404154,969400,0.4673198052146729,0.2759706328473777,0.14978325597258133,0.10692630596536802,9.99517069504437e-4,1.1498145582802772,-624.3377225285294,0.15762208011255416
4.422233110734317,0.9838292326714467,0.6344186743324169,0.40474603629839556,5.119085220631777,0.1265824984601644,969400,0.385202691410526,0.3503468220190064,0.24739320262301845,0.017057283947449212,9.697908102318974e-4,1.0976904181538978,-624.6774411903409,0.12758394815826452
2.4410772522334305,0.9991121737718449,0.5101574469495769,0.46039899717279337,2.108752362407589,8.276558783701972,969400,0.290431945533996,0.26809341854855145,0.2977665244098094,0.14370811150764326,2.6450362895515594e-4,1.0121530697324428,-625.3622209076543,0.010720521991992265
4.360227282711545,0.9955667278334893,0.2714969816174104,0.41799301573648984,4.775896145648838,7.256252905818012,969400,0.3157387991694553,0.3877217435409524,7.80633907240174e-5,0.2964613938988682,2.8065172813171766e-4,1.051597699718676,-625.4845221844892,0.007987089340549335
3.753301932463061,0.9052878758213163,0.27747760405938077,0.4903390440612994,3.9019849219597513,4.665142720953309,969400,0.3464028600149444,0.12265100297899979,0.4173507064678174,0.11359543053823848,2.6314418107441483e-4,1.066390572552032,-626.5840939342229,0.013364750326735557
4.30940654606782,0.8570949878354316,-1.2802897155881612,0.5250610049815706,4.450234317593452,1.0962567442860762,969400,0.21491116669123295,0.4479265346546946,0.12303809803357699,0.21412420062049542,2.4188653674270187e-4,0.9632090995588658,-630.4378524250224,0.008949069646734939
4.476343559311265,0.9069499232080219,-0.4867766035140165,0.023752998396228606,4.307697690154371,0.20303600171201916,969400,0.518647887264754,0.11928895420630801,0.03493770132042596,0.32712545720851205,0.002285530210126744,0.2352730023606353,-757.5648317617793,6.312285437156324e-4
10.683403111088998,0.003387064835435328,-2.0323722343623496,0.029958862537778224,0.8676440313271708,0.3315736284604335,969400,0.1964775869768104,0.2959609788687972,0.23477917325272143,0.272782260901671,5.251251698307096e-4,0.21610142476737032,-765.9060693807164,1.8378170170456703e-4
159.74531585697133,0.11869571818676652,-3.6320610313707538,0.003756496265976389,3.33047540478192,0.3805814373663521,969400,0.235082389151349,0.24439571014713923,0.3636926849407511,0.1568292157607607,0.0035141969827658923,0.21523469635023199,-766.1728538601707,3.6825785834996276e-4
2,0.3,-4.5,0.8,2,1,969400,0.1,0.01,0.01,0.3,5e-4,10,-1346.8540869040414,0.06283215443391309
