...1,b1,b2,b3,mu_EI,mu_IR,rho,mu_RS,eta,N,k,loglik,loglik.se
357,0.358097058228609,2.6740579395101,375.461000916915,6.94309946918469,0.00317913157005455,0.804278575696936,0.005,0.980478385209171,34530000,10,-1645.19320965,0.158571061381587
109,0.440230192165706,3.29998706918256,39.3066168153337,3.12951296233206,0.00485487128886451,0.644737696381033,0.005,0.82737004409932,34530000,10,-1645.26468908346,0.110115401373147
137,1.37317974535811,201.024230085426,44.6744122198622,4.59547167470037,0.0134526338213456,0.452058386944994,0.005,0.188140893034772,34530000,10,-1645.34231491641,0.0576640758723722
198,2.76543849062025,92.2338722861064,73.7246852743021,3.39353380716956,0.0175830848340081,0.526901445387464,0.005,0.0681599680263278,34530000,10,-1645.36743245176,0.0308298310222271
353,0.485758818984961,0.00105168119381251,0.00203382400659235,0.910036945603156,0.00308153275621265,0.849254688194773,0.005,0.962062709616926,34530000,10,-1645.40323806429,0.603093070274444
52,1.26498679095532,111.333112578312,5.19801845232279,3.30882515767444,0.0135771465766539,0.443010536908705,0.005,0.21649457166037,34530000,10,-1645.58480199643,0.0611505538443139
181,0.625705280583666,0.00989508852339599,0.0871066451039001,5.05955605436832,0.00874676647194039,0.72767206021188,0.005,0.497330472667366,34530000,10,-1645.94677610475,0.0286810312631267
279,0.428869310155657,82.8540183734269,301.802596097995,3.75555514338165,0.00649405657960053,0.544113143893071,0.005,0.81200045038411806,34530000,10,-1646.16358461108,0.0708465538504151
186,0.485796097934845,20.3829005537997,60.3329553793961,1.59212370558593,0.00429299268700327,0.7185816735662,0.005,0.815768567038813,34530000,10,-1646.2650233961,0.30262032190124
89,1.84321806509417,36.0547612783718,236.626550754357,2.51920335098035,0.0155776573638925,0.468151275707126,0.005,0.128653893332922,34530000,10,-1646.29616198799,0.0405838521322293
80,1.24477547023472,31.548599870828,96.010070288863,1.68318134568727,0.0124040826077032,0.45842795429243,0.005,0.245941179453455,34530000,10,-1646.30743931528,0.0639430463307323
176,1.48026103879282,19.8048719069438,180.652562967852,1.82917085403496,0.0141114039145151,0.454333544206456,0.005,0.192883658527667,34530000,10,-1646.31059567656,0.0276224329343945
69,0.436068018015182,0.964823832899903,167.672932210559,1.68404740296241,0.00290224347077129,0.869974048487428,0.005,0.930773480612172,34530000,10,-1646.40208846743,0.268922208452936
37,0.532482497522385,423.907088531337,11.4064182506261,6.62100429414501,0.00768121487088084,0.495655172170035,0.005,0.608648547503425,34530000,10,-1646.41758607598,0.0652673565430855
220,1.62716860021695,39.1571634430658,76.92028534418,3.13171711877594,0.0149507740142456,0.435836338763744,0.005,0.155891588461743,34530000,10,-1646.55599203938,0.0409898110037997
153,0.412531376043247,111.023002311772,7.39145864214144,6.2279191028369,0.00689002832720217,0.51426678802403,0.005,0.814376961518745,34530000,10,-1646.57143220525,0.12163099241961
115,1.78940939055833,57.2867559731642,43.2557582766184,2.35096434453265,0.0156054155724793,0.44852409743804,0.005,0.141007093828662,34530000,10,-1646.65898290879,0.0320570672120537
3,0.444946201876971,127.286008980899,0.0147390540837296,2.83691795505838,0.00775610411549477,0.424169727117919,0.005,0.80781901534668,34530000,10,-1646.67364678918,0.0765748517107625
74,0.514971537044813,2.50556218909316,11.2228163701722,4.17006815029706,0.00869878821392645,0.518486302218062,0.005,0.640453995175312,34530000,10,-1646.70024818827,0.0962729334145266
33,1.90330838598169,85.2315069392922,10.5913765880598,4.14903509930441,0.318943241531703,0.0870071692409311,0.005,0.181730940346038,34530000,10,-1647.01488334462,0.508997410856272
1,0.534100201434775,7.38477769548974,100.530976124598,3.08388857451888,0.0083796066280401,0.503962540195478,0.005,0.647502471371081,34530000,10,-1647.02631599889,0.0384562759134249
253,3.79927713353846,324.966025295847,20.8398046070732,1.69041290101074,0.0198112201398504,0.542360214484803,0.005,0.0445684333778783,34530000,10,-1647.08465428859,0.0342985264261016
55,0.369586232650447,777.490843310739,0.379029846674243,4.09051568997263,0.00441956621422905,0.620027851263602,0.005,0.978697251295667,34530000,10,-1647.11245057022,0.121338068605669
330,1.03347905825043,95.9417009570227,4.53503397669333,1.64934090642936,0.0119823627698722,0.440661486686974,0.005,0.318266625777962,34530000,10,-1647.15681259248,0.0434763921314734
288,0.595369428424725,246.224626044635,401.078813400172,2.42145864958489,0.0081880383872108,0.498998280394056,0.005,0.58071097317335,34530000,10,-1647.36040377117,0.0443957344296526
320,0.681715172374287,20.5931842856457,7.97765369811471,1.21313008558356,0.00761521706027082,0.538984448213427,0.005,0.570067485672715,34530000,10,-1647.3987035101,0.0761742474716943
221,4.01244970123569,66.4910592244894,1830.9703730099,1.35150819881348,0.01892913752695,0.563550054142809,0.005,0.0419400652421971,34530000,10,-1647.42409401868,0.0357315333360726
118,0.749163611940091,22.2178209131439,46.694007964253,2.84171253825295,0.00953406303299635,0.453049471947647,0.005,0.435312564329484,34530000,10,-1647.51580382104,0.0666278125026347
200,0.579759823132761,0.267793173934161,27.1652501043564,1.50198410538543,0.00826239949638476,0.560896427773069,0.005,0.647690340490551,34530000,10,-1647.60682648898,0.044880772598764
284,7.66061483707003,84.5918022385419,146.126858795818,0.859105578509862,0.0181748356463886,0.759689409425251,0.005,0.0138119691208234,34530000,10,-1647.63737617927,0.0428425165406118
257,1.61467461195278,216.279041277785,38.0793764268168,3.20319934578279,0.0173547636223168,0.396837618276343,0.005,0.152280018232328,34530000,10,-1647.86269042175,0.0396186987772157
54,0.561244940506959,35.9445900511915,4.05375018112077,6.60256676364636,0.00970048369139289,0.433030734710983,0.005,0.566212493520152,34530000,10,-1647.98797132953,0.0721101104221065
113,0.403774078202327,5.11395844829464,1517.57562201288,2.14111411443861,0.00384993517039034,0.685862780461964,0.005,0.970648125938222,34530000,10,-1648.14141210881,0.321225839138526
366,3.48359199787,216.10089776659,79.0563250273992,1.5057750873561,0.0200607767351121,0.490230821523411,0.005,0.052174760785382,34530000,10,-1648.45516683911,0.0452061957528933
396,0.790863227249307,25.3092819164158,1.5634852163895,5.81656993202976,0.0127875599683373,0.370776542330698,0.005,0.379694322812081,34530000,10,-1648.70766910831,0.0584608329002789
207,0.936473759746096,54.4067593238579,33.7573594354999,7.30343309394351,0.013576778723885,0.371687501897554,0.005,0.30315397926261,34530000,10,-1648.78965132871,0.0406258916227258
332,0.676583693650708,1.5160174905998,40.3548667541742,1.05266454625446,0.00909367946049645,0.544912103354228,0.005,0.591215973711632,34530000,10,-1648.85315107807,0.0399809670323822
25,1.53531597354297,1423.90859423483,318.103124056838,3.38904491945277,0.0181946800154743,0.374589822460804,0.005,0.161673699415101,34530000,10,-1648.92921078439,0.0428626115050795
71,0.980550903027108,423.014366489036,97.9811278981275,6.3588581424101696,0.01470263387202,0.359517704600867,0.005,0.285041233721525,34530000,10,-1649.12360000807,0.0411404416932761
377,1.2628557153535,152.046163288704,2.71872366547231,3.46692176319987,0.0162282982893526,0.356178043925299,0.005,0.215942301955478,34530000,10,-1649.24845840541,0.0388102681087992
370,3.22021632697151,305.056505322649,53.1544535445574,2.08601231982864,0.020909795500815,0.466790599381403,0.005,0.054930702659505,34530000,10,-1649.26090398583,0.053642566738428
331,0.435341536469469,179.134879467771,936.44381959776,2.17284164091866,0.00667065487588995,0.499852926128958,0.005,0.862091050636106,34530000,10,-1649.29791809277,0.120548695369662
201,0.371443508925332,21.1642562166613,64.6018335176626,3.93498694000804,0.00593209590281346,0.499054126960164,0.005,0.966965009391498,34530000,10,-1649.33848061714,0.103338108551144
99,0.628868232779966,64.6797728483178,24.3701890672205,0.480593644980721,0.00299380992565171,0.880461508582918,0.005,0.951029152982302,34530000,10,-1649.42001076035,0.275156789803344
326,0.676675471314275,94.4378937778873,2.29132319261269,3.6016941823422,0.0116526636007268,0.381728112294214,0.005,0.474711446293369,34530000,10,-1649.68845379166,0.0407467812333312
225,1.61362357991223,125.228077748995,1113.53705513813,5.48835225455216,0.0192429435376805,0.361390987341624,0.005,0.142049569063232,34530000,10,-1649.75699657466,0.0252701960053938
12,0.383236297311595,15.3538616348059,2.52709869504511,3.91056375046723,0.00593221253820629,0.495518306419518,0.005,0.943187582133735,34530000,10,-1649.80259242312,0.115326913472678
155,0.434095620799883,4.68538198338061,56.9790026722312,4.50437243078694,0.0074008640516473,0.452039450872774,0.005,0.79723390452766,34530000,10,-1649.8127426993,0.107096549099062
4,0.576022563890201,51.9699164934893,72.9869309548929,4.07003025201714,0.00883822287199026,0.418450479675059,0.005,0.581914918908127,34530000,10,-1649.9368922093,0.0659766223004794
143,0.606861605080553,9.71655652809522,24.3863134952554,6.28122826851083,0.0107086974294749,0.389187216638609,0.005,0.516366974604774,34530000,10,-1649.93870406552,0.0467343286616161
191,1.27009159016494,31.0809448757202,1.96676641279751,7.86616503958338,0.0180959405822569,0.335153059874359,0.005,0.193680316112336,34530000,10,-1649.97952803983,0.0372055900067137
390,0.490449524025751,4.12620933689787,180.197699838464,4.35632167973348,0.00905766600037544,0.420229763931484,0.005,0.688986538282699,34530000,10,-1649.9931179326,0.0520744170852328
92,0.439152015923285,20.2658163040082,38.5813228360288,1.34524257913591,0.00337983327918958,0.741454879732372,0.005,0.980689624321345,34530000,10,-1650.14904008302,0.698220633370686
329,0.910974257107679,54.0602203130659,86.0925770869499,5.27582645914022,0.0145580892598763,0.355295212845015,0.005,0.309988759536314,34530000,10,-1650.25935335173,0.102919181286356
154,0.513730883824734,38.2075469043182,40.5604506838658,1.4598155023378,0.00804469061325894,0.475137847952551,0.005,0.7557868824122,34530000,10,-1650.29965694663,0.102588827199895
237,0.764116313163111,21.7818194534429,9.96478680249314,4.84934744001291,0.0113228668816448,0.43321419972164,0.005,0.381136032552199,34530000,10,-1650.40405083216,0.0551041337223922
39,1.07459428963319,94.391561937235,1076.53051855483,2.21027494709968,0.0148120330991369,0.355153495759534,0.005,0.282027253820925,34530000,10,-1650.4280205979,0.0327952595081173
254,0.413444625783083,78.4662466518147,19.4923908975085,5.29065847890608,0.00816382311881961,0.424347029072088,0.005,0.825161290691084,34530000,10,-1650.44667874127,0.0617108557455384
174,0.80851495086423,11.300319994155,53.9209836488391,5.64528596787611,0.0127208145450174,0.360350312965785,0.005,0.364897887366886,34530000,10,-1650.52547256497,0.0464925252141412
132,0.542640020718243,5.18183312529516,1093.88281689489,0.680286895387718,0.00285650173556727,0.87620323261216,0.005,0.953087698240799,34530000,10,-1650.57689668229,0.306401127380801
23,1.38417309180721,206.189479654204,2.32465066654866,2.67104223146459,0.0174318250167731,0.344761894919439,0.005,0.199669365066568,34530000,10,-1650.60005557403,0.0482427641837589
138,2.37707221510247,140.532724384548,13.2499312433984,4.73356598180921,0.306074223956103,0.107625539164254,0.005,0.124031026336896,34530000,10,-1650.89330035482,0.0657417816579652
142,0.475687924207192,93.5475976351993,40.8104085979722,2.1123731227631,0.00881383430580683,0.43674610936421,0.005,0.773506504998901,34530000,10,-1651.06127110605,0.0499915640910008
105,0.690112005913585,103.127445383897,93.3351713884448,2.25700076821795,0.0105368072707297,0.398786069119816,0.005,0.506561817711451,34530000,10,-1651.07497227299,0.0798919534648992
349,0.617005443545017,229.023979481573,238.67584453751,2.8207837799227,0.0107940623879714,0.385411361381419,0.005,0.551708311119788,34530000,10,-1651.13136176637,0.0551101463509365
150,0.36238994225738,20.8258895456736,1818.73866762977,7.12404334486337,0.00701209169438435,0.442003573894256,0.005,0.940294888796604,34530000,10,-1651.15182431513,0.0741314019729311
21,0.986023285633906,25.1961909069527,18.1439357289466,2.10023958242965,0.0144753744017101,0.346973328628015,0.005,0.318821260448981,34530000,10,-1651.2986055386,0.0502069710382516
211,0.841401784828039,1.98002830960655,16.5518232136749,1.50077880649681,0.0109986556059434,0.670150366867467,0.005,0.409959023478793,34530000,10,-1651.31863770776,0.0292453804203495
139,0.521040105470868,0.0167404329664462,2.32132245412455,2.61145538784377,0.00963081277950604,0.476893128653106,0.005,0.668624082353806,34530000,10,-1651.34467672257,0.0283002415117537
256,0.408972086683826,30.3010010037536,116.790044011761,3.14212728463359,0.00837375539411213,0.421409211416996,0.005,0.870669156155766,34530000,10,-1651.378678615,0.0406659492717807
342,1.85255482945118,112.182948761695,46.1707530205339,7.53261294263714,0.0219505107461498,0.342047189808915,0.005,0.111920804465022,34530000,10,-1651.81312263507,0.0374253718227182
304,1.88009073960463,1153.49982032147,1.52355575531811,8.26016004482756,0.0234879500943082,0.326037296681199,0.005,0.109377987075662,34530000,10,-1651.86047351508,0.0310871915152994
380,0.400731874110041,36.8927125671056,710.634379763754,2.97164594046327,0.0067894882584097,0.447825429276967,0.005,0.919745349026076,34530000,10,-1652.19107417807,0.0689934478147691
362,0.44582950792653,1.56488497288388,13.498069324665,3.36222056683039,0.00857481756561575,0.408174813936007,0.005,0.788650055154581,34530000,10,-1652.27213789434,0.0956680267939573
373,1.21372892430662,55.6344302666871,2.86616951654837,4.04810286892512,0.0197109286694633,0.301061708634966,0.005,0.217498544183449,34530000,10,-1652.36654722556,0.0497865747492516
281,0.713459941802381,95.0406340559844,79.0062438723213,2.47472937416182,0.0128260353140622,0.346523911396633,0.005,0.46606659033464,34530000,10,-1652.41049259498,0.0588186851613603
308,0.382663297305352,0.0464652822417934,3.80069407697154,2.82611253563165,0.00768885821719267,0.426305474236696,0.005,0.949498462352239,34530000,10,-1652.45201687902,0.0791467017879224
282,1.21530204907942,229.618956957696,18.1145517158133,2.42602247409494,0.0175567980293333,0.3200948211401,0.005,0.230910707371537,34530000,10,-1652.46341930491,0.0434036428248985
134,0.392738410737277,0.789516200118231,4.1995821069189,5.54233077003073,0.00935507676409759,0.385094329082213,0.005,0.871804140169793,34530000,10,-1652.52177034416,0.0452584561915621
97,0.441666945507662,3.76187795008756,7.22190116658987,6.58558290589468,0.0103044923518016,0.366315726633066,0.005,0.75149797223235,34530000,10,-1652.95525509925,0.0373615796576873
111,0.85626455941657,7.30919599104726,284.413016509839,1.91138164057019,0.0149746125978514,0.419849075254699,0.005,0.385988496950008,34530000,10,-1652.96900467116,0.0363899286741456
368,2.46302559346506,35.6892086854947,12.5428206200853,4.7714550926657,0.288534855113609,0.11325235462981,0.005,0.112568797925897,34530000,10,-1653.06776253109,0.0684689936488238
41,0.991893510218837,51.5378316895711,9.84838202146115,2.37823659385324,0.0174852110905641,0.315764055885938,0.005,0.310119047983113,34530000,10,-1653.1540372355,0.0331647871846107
158,0.477976140547355,13.2229807196685,0.698719552696317,3.87171069622578,0.0107732535093321,0.355340457156742,0.005,0.713952499369016,34530000,10,-1653.24493451363,0.076050752723659
190,0.498539363837547,229.801743070782,75.2798891825154,6.07342241146578,0.00979908860166469,0.354918435317977,0.005,0.666302166874028,34530000,10,-1653.31135724206,0.128040290074327
156,0.359245948816208,1.09773067482307,249.024611456249,4.2994222095774,0.00795398643964864,0.40015584158904,0.005,0.977671159178625,34530000,10,-1653.32831692,0.159028729670023
378,2.05868144308051,72.7512070407591,6.24695854735828,2.20080940935787,0.0235296141419351,0.3248228601044,0.005,0.109231521581476,34530000,10,-1653.54170673762,0.0334174415012472
152,0.408433650474217,0.00596920019326706,1.9022236207454,2.5284451581203,0.00923706037099682,0.405710484825707,0.005,0.882218475641571,34530000,10,-1653.57204660216,0.0675375931106138
388,0.596072785080583,74.4575045265765,9.01331228771482,4.21409810372055,0.0126565936330219,0.327830395404936,0.005,0.545671984776172,34530000,10,-1653.63149741217,0.0485558128498796
48,0.961956401712562,81.3134391072407,3455.80020693138,2.40430496513816,0.0164751287438605,0.306396553002863,0.005,0.319589638537537,34530000,10,-1653.64331891326,0.0477372119390704
122,0.565392812027734,3600.29104927186,217.637085352607,4.26466543875134,0.0122246031922751,0.331862795197494,0.005,0.581862563084445,34530000,10,-1653.68624488382,0.0421844976640582
274,0.856826452004497,350.197212918295,6.25860782655823,2.70668918449575,0.0155914899228919,0.306984907873234,0.005,0.365697540416587,34530000,10,-1653.71494601153,0.0585089968289096
166,0.569741515504961,55.4717524477807,598.395483311299,1.69189810071393,0.0105527934161229,0.373782423745147,0.005,0.650624095039876,34530000,10,-1653.96578201461,0.0733853230448453
121,0.383244382662291,2.84036191756493,8.1603103866503,6.89900925649307,0.00974243694696002,0.360893325748366,0.005,0.893697250891126,34530000,10,-1654.18124873007,0.0514481838867905
171,0.378341787119508,2.67551740719704,14.7381158896077,2.42551632344499,0.00732140308120808,0.413986342100113,0.005,0.99786724153535,34530000,10,-1654.21350688832,0.124543572741126
306,2.61553131565909,274.334415610888,17.3859323678511,2.57846360147625,0.3303081942539,0.107819247647385,0.005,0.119130837334414,34530000,10,-1654.36359308588,0.282353103194012
399,0.3818897988483,10.0668516337405,263.808272558645,5.84143169906918,0.00990079762032535,0.363063988563921,0.005,0.880459762600089,34530000,10,-1654.38730425301,0.0947746642826169
120,6.00370152361817,90.3052188932206,2034.05290618638,1.52874583697337,0.0250496944512116,0.551511025588378,0.005,0.0165303935863815,34530000,10,-1654.49800229571,0.0410759602238271
235,0.688285356980538,37.7635155026901,618.851572547662,1.86604369106756,0.0129702263359387,0.33171598493675297,0.005,0.507895086580347,34530000,10,-1654.66526490282,0.0754754516068307
175,0.37335795750646,0.571010693052469,66.6044932900485,3.42798731984008,0.00944396256196662,0.366700965895974,0.005,0.951544028702753,34530000,10,-1654.7529831678,0.0612165623597326
275,0.408965517481833,94.3130898827129,19.2813376540448,2.78780818374994,0.00885538509491683,0.37873568999371,0.005,0.88936992532263,34530000,10,-1654.78151174136,0.0574248968858899
350,3.79629361827749,127.624444532753,12.8483426683256,2.86194284092414,0.026045174265012,0.425204297250295,0.005,0.0353184741703638,34530000,10,-1654.91750764654,0.0469655625180017
360,0.405751940134545,16.9944935848641,74.3576147448879,7.87767160799607,0.00960084449464119,0.342957776903426,0.005,0.831462508645017,34530000,10,-1654.99576681854,0.0650036017310315
91,3.34080478351533,49.3482182410273,18.0241504051321,1.71231384156028,0.326952658565057,0.132583680285484,0.005,0.0911847882960475,34530000,10,-1655.07530337743,0.0419106518099296
165,0.459072118022612,352.249828328787,47.0103594383139,0.926805168564449,0.00616369849180425,0.485652446602904,0.005,0.994877249714023,34530000,10,-1655.08218066086,0.101115069105692
60,0.477853738749408,115.117657299505,234.647040632299,6.81066877618369,0.0124016780560031,0.318502207187123,0.005,0.688387253312125,34530000,10,-1655.14006968072,0.0373407724840901
182,2.76850720657689,124.917067360345,16.6570326688564,4.12365740249107,0.28587197975757,0.126448229494082,0.005,0.0951398294725088,34530000,10,-1655.36395201602,0.0372827600265934
249,0.400677545352393,35.6373242983978,292.021206086936,6.2053281005717,0.0110883524185048,0.338289436255936,0.005,0.838942392391919,34530000,10,-1655.59630381052,0.0636109384093875
162,0.808835605012411,14.918804358119,2.16786966603167,2.52390226845419,0.0173165157477349,0.28571517123109,0.005,0.393245834036084,34530000,10,-1655.63141385006,0.0356241130854338
93,0.454565170134445,11.4455954817224,8.83839512191348,3.18140410904045,0.0103037562173886,0.341076398681936,0.005,0.767509405583945,34530000,10,-1656.10746319975,0.14512294317204
32,1.77087176305579,3.51222665475916,13.4737287738904,2.94601555743937,0.0135821874493337,0.911108960536664,0.005,0.146821216949875,34530000,10,-1656.21836907773,0.04963276908465
311,0.421816330285798,3815.55863140211,1930.40090992406,2.68927161211632,0.00961595055729329,0.352195384043716,0.005,0.861111795403423,34530000,10,-1656.30068725766,0.0765881534983825
303,0.464719458298969,14.4880569824722,63.9790302773991,4.39200360200638,0.0120646261276961,0.312976209418399,0.005,0.7295105152458,34530000,10,-1656.38352406496,0.0635746980034103
317,10.4102900622739,414.163113872352,45.8158020055998,1.07183157075683,0.0235241957242942,0.764065104828335,0.005,0.00178778869771925,34530000,10,-1656.43740464978,0.0609684974607262
110,0.385577256384767,10.3303041481218,68.6537935296288,2.27873028496905,0.00995594553332308,0.358006526979257,0.005,0.957042908318124,34530000,10,-1656.4664118546,0.0907365521927546
133,0.485300302615842,83.768368553037,133.079922668793,2.89849334963221,0.0121698022598235,0.320297271517631,0.005,0.72020274158649,34530000,10,-1656.64368766189,0.0516951114291841
244,0.347270081897701,34.5200331096856,632.947165297608,9.11380365769289,0.0101031584471074,0.321846254976601,0.005,0.978620055873332,34530000,10,-1657.11622802291,0.0630250576394315
160,0.729082674877887,43.1173059544527,605.887359836875,6.8351898548956,0.0189608431251221,0.251159194697349,0.005,0.40756622717433,34530000,10,-1657.790513844,0.0336704514902055
243,0.391483924359362,65.8243130948691,230.795558873019,1.90605452983259,0.00924826766832486,0.354469537862349,0.005,0.9891498086742,34530000,10,-1658.1628814651,0.0444697212700056
36,1.39071207673033,177.29096611121,146.061095111326,2.263838285938,0.025247497515863,0.253813138955664,0.005,0.192424403394471,34530000,10,-1658.3911147955,0.0275994374691015
147,0.571415209811721,16.0683687371099,6.93208459333212,2.96327575354253,0.0149301572560923,0.269133299541691,0.005,0.598137138385212,34530000,10,-1659.37183772217,0.0506872947008843
29,0.957833270269602,112.196443942248,89.4588947369099,2.32637133007394,0.0211830449489645,0.237145993190415,0.005,0.321085679392521,34530000,10,-1659.93148980925,0.0439645837300535
202,0.380099958335773,12.3767223630666,50.6368968429147,5.83137370378297,0.0121166351456596,0.285909903494201,0.005,0.908668012410632,34530000,10,-1659.94107445361,0.0627834507889375
261,0.456437994763522,18.5884475342711,23.033214546663,3.47296388761441,0.0121006943384864,0.285919153592728,0.005,0.760803293085298,34530000,10,-1660.19321681115,0.0697783379936784
345,0.893249120551071,63.3098083068694,23.0067190928747,0.777613002048506,0.01560981086081,0.289521256842272,0.005,0.469128446381513,34530000,10,-1660.40197496379,0.0555048481117145
229,1.4950299210995,0.0923781006741973,14.1863575847545,0.779794020195969,0.0120052044338546,0.911517385038794,0.005,0.242370040388727,34530000,10,-1660.73434875276,0.0278215590595145
204,0.575845242731169,87.4577906293846,3.76461016527502,3.86146504937631,0.016332418540392,0.237799921276078,0.005,0.574172629546368,34530000,10,-1661.45643458261,0.0467534601912788
384,0.617294769870138,327.106744467345,6.82131031438233,5.65402774801897,0.0177468607620997,0.226086093805588,0.005,0.516302683727584,34530000,10,-1661.5772998134,0.0302174091538027
210,0.584273950386244,24.7638073661265,7.95101622710972,6.7152124245999,0.0166154549168552,0.233632859743074,0.005,0.532942434698634,34530000,10,-1661.65786313677,0.0327922701122824
347,0.504627207884356,0.0103261580147455,0.0457504465557672,1.56369020043409,0.0106377972436916,0.549323331626167,0.005,0.707528345652149,34530000,10,-1662.08237199226,0.0356713588545424
305,3.35299495910401,243.848630413921,25.5728310524826,2.69169950559412,0.297716388643473,0.14459169012668,0.005,0.0742857133581446,34530000,10,-1662.35727606691,0.160813714102979
46,0.601003040144649,155.886558603777,222.494598998752,3.43176323284955,0.0174486465652764,0.230486359652886,0.005,0.554852778024066,34530000,10,-1662.5125789639,0.042914015809884
49,0.379035543159074,24.5123067699253,122.325450407992,7.04902739611368,0.0145921536181091,0.249400780740342,0.005,0.892300263952873,34530000,10,-1663.54510142205,0.0666646325000274
8,0.38227948760734,4.44188021230717,77.9623296247026,2.82584771855852,0.012946801008366,0.273325645280592,0.005,0.941797788751793,34530000,10,-1664.02737654518,0.0701840667721058
286,0.731234805281709,48.0132939020752,2484.19705864734,3.5397866723515,0.0228756521826435,0.206210946287141,0.005,0.419290758464981,34530000,10,-1665.33238745265,0.0811860236073812
28,3.36228539784453,1439.90650871593,25.9399928423948,8.57599685842161,0.286579623239946,0.169023654971226,0.005,0.0703365877954785,34530000,10,-1665.48471518654,0.0449113465705627
398,0.50992698338977,1438.37634707974,1050.33264431087,2.42481165282452,0.0166248869059188,0.227596293061022,0.005,0.70093221048355,34530000,10,-1665.92070189704,0.0355412712008501
290,0.39465685488814,17.3329793077966,24.6909309752056,5.83613236843521,0.0132437152017283,0.298149600110438,0.005,0.81038575247441,34530000,10,-1666.76535280405,0.0760070732159926
302,0.612242400062447,170.957609890064,108.017549931111,4.6013245052407,0.0231753795643922,0.181274671796827,0.005,0.523277538246549,34530000,10,-1668.3454756196,0.042185171676935
318,0.717806838598106,122.8396396252,37.9927311887033,5.26938731181009,0.0280234344037757,0.164875637937627,0.005,0.424325528758904,34530000,10,-1670.07262598373,0.0217244925394027
77,4.7179548215193,54.6608527849605,26.667303489815,1.6692550062395,0.437665108408453,0.198158781574161,0.005,0.0703248933235825,34530000,10,-1672.9129381855,0.123589121295649
260,7.09953224888929,72.4746082256825,1860.57349107635,2.27684013603394,0.0350450706745411,0.442662163673075,0.005,8.6492248693664e-4,34530000,10,-1679.6278337751,0.084121813791571
44,8.04775500348885,371.487698100834,432.39052718244,1.16378908408338,0.0368955741824107,0.419432172489529,0.005,9.4042486043373e-4,34530000,10,-1680.74296387025,0.151628267783983
42,2.40192532161553,41.6267530221519,16.4243818407995,2.39510457555922,0.726637976795815,0.109115661637,0.005,0.302317322265647,34530000,10,-1682.22746466752,0.519366949933328
123,0.696751114132146,0.125055089682058,5.32250960202558,2.74834929738989,0.0222699407866146,0.459654405602313,0.005,0.438182260135618,34530000,10,-1683.02596451358,0.0180095843274115
348,7.75613127896846,375.517271646689,54.2460442047269,1.06881872865373,0.228241342063394,0.244077046613487,0.005,0.00830771064173561,34530000,10,-1699.80076979571,0.0973868548940687
259,6.31182637703731,2755.89986868785,31.689560110843,2.57583362935215,0.184767546293544,0.259982137303388,0.005,0.00779360609669165,34530000,10,-1702.68707052751,0.0777427575913688
277,6.56176239639721,1699.14077791457,53.9405404920125,2.85206182223119,0.581553557664381,0.298998275843208,0.005,0.052454223586252,34530000,10,-1715.05364143835,2.5005996228257
136,12.5956624856996,54.5096925736785,56.4550192459801,8.04784698670514,0.488076415048913,0.677909258490528,0.005,0.0165107256706663,34530000,10,-1742.20207075226,4.14076587258993
172,1.49154021515581,1.4141615204841,14.5578706165973,1.6165850919909,0.0404499544855223,0.801717731936566,0.005,0.16897563064169,34530000,10,-1755.34386815036,0.479355484996325
141,0.575077224614637,0.0196969079987044,5.50711682371778,4.62014024824712,0.043256285123399,0.587353904804321,0.005,0.442281169317084,34530000,10,-1768.56847918319,0.408080606208219
321,7.89756694580846,62.3872360935705,46.3884557208038,5.94264398744525,0.538857975580398,0.52405864402585,0.005,0.0402856231940777,34530000,10,-1778.13780654964,3.1768931971254
262,1.27779694464547,0.394761212961671,36.675599284605,0.425414812652928,0.0473295051769865,0.865221771771618,0.005,0.271211510792279,34530000,10,-1791.48618863717,0.182312156513634
226,4.11569993377269,688.489762978784,43.9989034863295,4.04846027672557,2.18656289337888,0.122053112582423,0.005,0.437612284706258,34530000,10,-1809.89975669655,3.75742015264412
325,0.829218242781079,0.279540823715152,13.6714838022929,3.15683764361727,0.0584031116415322,0.630876870770331,0.005,0.289652043271675,34530000,10,-1851.39129598447,0.593532430674847
272,1.13389786243036,0.593361601068474,21.8462973006535,1.61398921038405,0.066509905821427,0.774125291344485,0.005,0.216878188788324,34530000,10,-1858.93825249492,0.60930133953023
119,0.985010439140391,0.34847859245096,15.8064583856953,1.86687156756151,0.0679891997201423,0.756863228655659,0.005,0.248640703907618,34530000,10,-1859.9131475203,0.839155474902296
383,0.678241768728437,0.20265806364715,14.3669017370119,2.91214389566525,0.090037158114479,0.641596620333461,0.005,0.381463246640218,34530000,10,-1888.58682059016,0.582837326980731
206,0.306525106653313,0.0803037515430437,0.123764578554095,2.30957775816315,0.0638292661229729,0.492929928160105,0.005,0.87574294615016,34530000,10,-1900.95952921778,0.739259632561282
18,2.67197940100133,117.865769761627,108.888439662811,1.73492162602225,0.166794352138913,0.680673616049948,0.005,0.097542545017066,34530000,10,-1919.81232795706,0.514545211328763
247,0.853513393536762,0.438198385951554,21.3478123163115,2.06224072420119,0.0923909824949265,0.736416773829245,0.005,0.29746748333481,34530000,10,-1931.84109822655,3.79608945040404
