"","X","b1","b2","b3","mu_EI","mu_IR","rho","mu_RS","eta","N","k","loglik","loglik.se"
"147",238,1.95412983072907,2.89320205696323,114.856763600802,2.13965151291776,0.0135391421969398,0.494103813946971,0.00539328951992144,0.126514774141046,34530000,10,-1648.49679477176,0.0663609988634579
"148",90,2.4869239530754,299.147253592122,133.266663842864,2.81020435750454,0.0171464278592685,0.503904725287161,0.00456055617454027,0.0854977431242784,34530000,10,-1645.72206666129,0.0360478180185156
"149",94,1.0271708139893,2.07069985654345,30.5035021016911,3.34755895913224,0.00554778188879975,0.910814032360986,0.00393957390717483,0.297353700073653,34530000,10,-1639.71909829109,0.068222554814786
"150",344,0.5792076840736,9.69797762179256,2.63860320411565,3.67119581216097,0.00738194532298151,0.596146762955873,0.00285131003135096,0.573540761702102,34530000,10,-1643.51425208366,0.036761272164139
"151",278,1.49857443455631,19.2534409585542,2.53893308799535,8.29717335449814,0.0123212448920776,0.509214287610552,0.00536293793153883,0.161929572363423,34530000,10,-1643.17026142273,0.062280388907397
"152",27,0.988340707429988,67.7517538512341,0.768963736053971,6.75225892349636,0.0101420605220789,0.500175594905264,0.00563801263891636,0.285192787806133,34530000,10,-1642.8318494941,0.03284845285097
"153",323,0.359817071054127,0.933927757378301,0.283319451394751,7.27756804614129,0.003400804413415,0.787827388721544,0.00299588319078237,0.972182879781733,34530000,10,-1642.81332878488,0.320374828171924
"154",266,1.51811721272407,14.0178949361722,0.000906543562891875,3.16837771238624,0.00619233656687939,0.864437828361162,0.00522242296184307,0.175686580109542,34530000,10,-1624.35610456501,0.0983771904550361
"155",295,1.60494956430657,7312.50471462466,454.840328421931,5.92246481177585,0.0133276741561224,0.479223810197083,0.00547768149381024,0.146463622817818,34530000,10,-1645.00196506811,0.0350326617639346
"156",208,0.753482091678487,17.6617475902366,12.7836483243141,5.97501605619898,0.00804806265617352,0.525341026151439,0.00609338989176834,0.403758314855918,34530000,10,-1644.49345527678,0.10563716382303
"157",130,3.39357709749115,23.554084744425,25.1157171979238,0.280661537952906,0.0152371557680716,0.45997585979343,0.00556396814683587,0.148150444539628,34530000,10,-1648.65006232248,0.0628103582106932
"158",114,2.02269367378957,35.0922745708196,45.5829107619965,4.28756280826356,0.0162510411161739,0.473102396560996,0.00510693605867332,0.108218764130232,34530000,10,-1645.56801371416,0.0533546036630992
"159",222,0.765329278586965,45.1503739792511,0.445106191909492,10.4345999862123,0.00838551920017841,0.56219331217629,0.00469720133327951,0.39258009914255,34530000,10,-1641.40153508474,0.0326170128635294
"160",357,0.350664328226017,0.859788345058959,1295.47084575087,102.658196324223,0.00321436065537879,0.804278575696936,0.0048446222617855,0.987050391662675,34530000,10,-1643.30025909034,0.255314570640835
"161",109,0.527001568762081,0.558723672747551,24.571134020876,1.15629100485515,0.00514558436263974,0.644737696381033,0.000800167792392708,0.803574454048462,34530000,10,-1647.13742554378,0.133291326886761
"162",137,1.19695024770049,4.35823247575038,37.4348251552099,70.108138347511,0.0128603537849542,0.452058386944994,0.00561884821506567,0.212404069320745,34530000,10,-1646.37132504772,0.0492306901026229
"163",198,2.81680410379749,346.886028431497,17.1629917865931,8.78702636965071,0.0180709112489315,0.526901445387464,0.00457865491386854,0.0601736561682276,34530000,10,-1645.95323722215,0.0571699745556928
"164",353,0.35776959476577,0.00653509441537038,0.00520103627822558,11.5769869124639,0.00309680842152628,0.849254688194773,0.000450098366968168,0.964241729003058,34530000,10,-1641.16260520404,0.114534027285785
"165",52,1.29696886628456,44.5871301416011,41.5812790694431,3.60338608892655,0.0134602195380307,0.443010536908705,0.00577853640423702,0.205058156053402,34530000,10,-1645.81461075552,0.0456168432898132
"166",181,0.689357549688117,0.108651506211944,0.0338125442490025,23.1860827057306,0.00878135345228198,0.72767206021188,0.00126132445588559,0.431277123779473,34530000,10,-1645.994970446,0.0246875370391003
"167",279,0.418555836268081,297.832925294204,117.158189622117,14.7107143456442,0.00532025665175466,0.544113143893071,0.00714690200397762,0.798403953464375,34530000,10,-1647.81611640727,0.184448323408651
"168",186,0.416425373148898,33.1718986013237,474.010259741191,17.1771018107282,0.00409401605234244,0.7185816735662,0.00377180221361208,0.806741893959657,34530000,10,-1642.77554685576,0.353189448745403
"169",89,1.92356827400046,20.97197019973,35.0468952216157,2.43674844761572,0.0153440522806585,0.468151275707126,0.00526186422433684,0.125702711872962,34530000,10,-1645.77076540181,0.0294927031101358
"170",80,1.45618576447898,23.9461455200338,647.218606953199,46.771049985148,0.014204252482487,0.45842795429243,0.00549194066720581,0.160289412765838,34530000,10,-1645.0786388765,0.0386792046719632
"171",176,1.66793575802174,289.396506956776,1226.43058876234,267.265507497682,0.0146127014011433,0.454333544206456,0.00526736324310812,0.136713482341715,34530000,10,-1646.29002283457,0.0393546572833425
"172",69,0.368687065074958,2.97948223968317,0.707315451987087,20.0805740859239,0.00295999963064277,0.869974048487428,0.00532087302644977,0.932009682272467,34530000,10,-1641.6279457914,0.223438741720916
"173",37,0.582468702291393,480.658020650917,29.7851481646916,4.52939295766833,0.00860926481145189,0.495655172170035,0.0041444607204745,0.560492102663779,34530000,10,-1646.07088491047,0.0435229325938628
"174",220,1.55120544936087,1338.92770793203,0.174429232839564,8.07136753192433,0.0158269426569698,0.435836338763744,0.0054094406468073,0.151458160759281,34530000,10,-1633.28153624343,0.0362171808373463
"175",153,0.415446485249078,56.0365946266868,22.8551214836087,6.50339734265927,0.00722406737288383,0.51426678802403,0.000687244940865543,0.812465099699631,34530000,10,-1645.97394235128,0.0740456087142094
"176",115,1.83981973991583,1011.3620732744,44.3639677899853,3.82891803319337,0.0153114723532198,0.44852409743804,0.00532543162300634,0.124667130163185,34530000,10,-1646.90079449636,0.0435809745568098
"177",3,0.413121613739982,59.4954417967621,0.0163772452959553,4712.75705095756,0.00655600630714126,0.424169727117919,0.0119598322554137,0.805356043861056,34530000,10,-1645.00706325031,0.122871600415857
"178",74,0.559625927582575,2.64178158719526,0.772351766170755,9.14469752623985,0.00837834667732514,0.518486302218062,0.00360061297677107,0.56449645178782,34530000,10,-1645.22899870362,0.0287555752305663
"179",33,1.6640471140365,427.882073616576,10.0175362985342,8.99390670508702,0.349969596764502,0.0870071692409311,0.011924931904973,0.243673130083137,34530000,10,-1639.31419695562,0.0130173719672239
"180",1,0.544448525449462,100.935826360505,106.822354871457,5.10399568174219,0.00753601871944774,0.503962540195478,0.00459769005557785,0.609126977757925,34530000,10,-1646.44298125599,0.0539216395744429
"181",253,3.12077839443245,138.089612643285,61.2270388732352,34.7636006203717,0.0183594215320433,0.542360214484803,0.00436157024681421,0.0471411307201722,34530000,10,-1647.18379511025,0.0490874240910892
"182",55,0.365100598717037,7.83990537652123,3.59141766162084,6.19968884390856,0.0043597415344579,0.620027851263602,0.00120386444108618,0.974872952024096,34530000,10,-1646.06913922416,0.111173731510138
"183",330,0.903597398334625,213.975471036303,1.28327326803906,62.8633854947322,0.0104807955496053,0.440661486686974,0.00642121001706503,0.307347835277551,34530000,10,-1645.41297224391,0.0470917652059909
"184",288,0.56106633076906,350.055450753354,3579.1542452319,14.6263346918997,0.0090361026145662,0.498998280394056,0.00400127301542517,0.547755961913371,34530000,10,-1645.64388343442,0.0536879625529944
"185",320,0.690860400947433,61.9402793289265,208.573311401548,2.04094923767441,0.00766799183091631,0.538984448213427,0.00492210393866953,0.507690869740702,34530000,10,-1645.65982730026,0.0768609193238908
"186",221,3.78131655627082,147.540144600163,1430.46658737633,6.01611350266449,0.0199714336994553,0.563550054142809,0.00405486202036858,0.0363116321087396,34530000,10,-1647.80782037771,0.0261543303491635
"187",118,0.709245287980576,1.13353684080702,18.954781221772,6.84126648718818,0.00974021382974889,0.453049471947647,0.00597631460445289,0.425890776391486,34530000,10,-1648.90455733816,0.0859448951068431
"188",200,0.492357628918856,0.721522877027124,4.10969930657078,4.64553758010937,0.00636810347251027,0.560896427773069,0.00389749307715953,0.697438698332497,34530000,10,-1646.22013407282,0.0931888555850938
"189",284,7.04702078866839,704.394028647181,264.547705930439,0.763030429864634,0.0165187864657701,0.759689409425251,0.00343412794266737,0.0200926795041764,34530000,10,-1646.010235255,0.0503398853974955
"190",257,1.58660465742216,116.372099979654,6.46782531273817,181.593204044248,0.0168201260602238,0.396837618276343,0.00595679080125292,0.141414348932657,34530000,10,-1647.55828602202,0.032942115996914
"191",54,0.526245138474801,22.9590419550572,148.644595928728,4.2381394619025,0.00834278981416738,0.433030734710983,0.006174605558864,0.64288863320338,34530000,10,-1649.52925627164,0.0440224532542654
"192",113,0.358850142484351,4.20559248957733,492.662692097983,125.019168592,0.00348069696574624,0.685862780461964,0.0165188127232006,0.96248600529304,34530000,10,-1649.0071487009,0.229782119010773
"193",366,4.75366108237611,29.7838206878376,27.6498710714013,0.587203478499605,0.0210489600296795,0.490230821523411,0.00460468047616407,0.0477431239112353,34530000,10,-1649.72626623436,0.0433471025225776
"194",396,1.12292147149254,6.36900384019595,1.91785299228857,2.19687995865376,0.0123031410203501,0.370776542330698,0.00706870398420362,0.273077587535253,34530000,10,-1651.87503813892,0.0545425731209028
"195",207,0.86172194840078,458.963877085998,234.217995289043,120.465467164645,0.0124024620114245,0.371687501897554,0.00704098708312417,0.322914472337489,34530000,10,-1648.7559882039,0.0763051424945874
"196",332,5.25079439405491,0.216887452003854,9.88977620089142,0.0345083854930658,0.013768692858575,0.544912103354228,8.65349497379691e-05,0.614795701900246,34530000,10,-1615.22282236897,0.0414976635991606
"197",25,2.01730468425859,165.916386548428,559.337296568942,1.35100177114219,0.0188705681838873,0.374589822460804,0.00573589814680187,0.132067162861283,34530000,10,-1650.47539746366,0.0557076343119241
"198",71,1.05625132488236,34.2321402197758,147.92825543452,104.535023245984,0.0139285394909521,0.359517704600867,0.00684746003236649,0.248113618329299,34530000,10,-1649.41182905418,0.0273944037323108
"199",377,1.25497390882969,45.6963818449395,14.2890445242283,3.77338020665696,0.0160542899109733,0.356178043925299,0.0063438990432598,0.214961856617245,34530000,10,-1649.5013000236,0.10676974441327
"200",370,2.72445232593419,173.358803334936,233.877877102926,41.2811456928566,0.0205426820704951,0.466790599381403,0.00473721059018694,0.0602865499817078,34530000,10,-1648.1756165022,0.0507470888370401
"201",331,0.388717439295429,91.7460491055575,510.161109377573,37.1295839225226,0.00604146366053207,0.499852926128958,0.00509914405927073,0.863328621042888,34530000,10,-1648.2528650739,0.0649288240799751
"202",201,0.350087445085019,15.5076463536542,11.8941261870676,31.3116692430374,0.00586503857203916,0.499054126960164,0.000147761225439006,0.962233176342469,34530000,10,-1647.7513816702,0.0659095238509206
"203",99,3.98706631342786,194.371117118627,327.604651218202,0.0381278386322289,0.00372826393729509,0.880461508582918,0.00219070031963633,0.945609026378262,34530000,10,-1627.78958300564,0.254687334561471
"204",326,0.654915692169516,2250.39878175027,0.139655532135417,66.7657591356924,0.0111920266042111,0.381728112294214,0.00662670563533172,0.461102573388988,34530000,10,-1642.10718884203,0.0761699979611892
"205",225,1.7151618474608,68.4484897532986,1613.08949391474,412.910917105053,0.0198989523089703,0.361390987341624,0.00564675777181168,0.125941376141958,34530000,10,-1650.60693113608,0.0283201434431839
"206",155,0.405076330274034,23.3310562745086,33.596411653446,9.62565646108362,0.00828405179836001,0.452039450872774,0.000747168316494567,0.820690338523664,34530000,10,-1648.21600835417,0.0513938990244404
"207",4,0.513441092437817,5.54361146500234,1.49911044475194,9.49342910299876,0.00898377050605852,0.418450479675059,0.00597388536467171,0.6254428995193,34530000,10,-1648.97990187784,0.0656110832309043
"208",143,0.649155181962882,7.05374941881676,288.926209150367,44.0244335014068,0.0107338371739697,0.389187216638609,0.00657886607299138,0.465637814139606,34530000,10,-1649.1123218802,0.0504644487661586
"209",191,1.27957473598404,5.41305647764858,0.0861633024803769,16.2548481461466,0.0189892354785576,0.335153059874359,0.00671505933432383,0.186801730740439,34530000,10,-1632.43162283711,0.0430851643207429
"210",390,0.490392773588546,43.1206761541746,532.594889598281,5.74975652363939,0.00819980482314846,0.420229763931484,0.00686587670382276,0.683541640381756,34530000,10,-1650.31581808103,0.0842886939245167
"211",92,0.350147728155929,193.473391196146,26.909095699868,25.7879213055779,0.00354771699730933,0.741454879732372,0.00257177204667402,0.982681241948751,34530000,10,-1643.67282738946,0.101973182623425
"212",329,0.967960513218023,4.37518604906785,18.5750187893637,248.364238975791,0.0140931943493261,0.355295212845015,0.00705576296417782,0.274850927833525,34530000,10,-1650.51489611578,0.0505146145142859
"213",154,0.450980479422018,65.1770864291284,12.5097247730973,7.61198540892145,0.00928639743342175,0.475137847952551,0.000200077342698473,0.736081935903481,34530000,10,-1649.21833135977,0.0391529760553417
"214",237,1.05490126566525,125.818067266971,20.2763782988008,3.24795715705949,0.0115628136933144,0.43321419972164,0.00614567266353228,0.276717750664357,34530000,10,-1646.6485206224,0.0611832145618967
"215",39,1.01426397479315,134.330341537009,348.128111218141,19.7148161956521,0.0151016081940021,0.355153495759534,0.00678159489092535,0.259722545261221,34530000,10,-1649.15335914702,0.0341841575678431
"216",254,0.431163439598904,256.092731499235,22.9137956967597,5.10007359326819,0.00744512999009791,0.424347029072088,0.0054465208171501,0.803751646193482,34530000,10,-1651.51156473389,0.3615744029652
"217",174,0.720814162794236,4.35695067146534,6.60272241779918,17.3987678971821,0.0126393946461006,0.360350312965785,0.00655617709621669,0.408101635023292,34530000,10,-1650.32806610844,0.0346105915071498
"218",132,0.439831452340878,3.86308276079958,2285.5518810213,1.49345631587146,0.00289437366574295,0.87620323261216,0.00267462265040639,0.955965149890885,34530000,10,-1645.88308131743,0.138507494636438
"219",23,1.40012026685254,78.9693848107429,2.51544944106254,2.01850674453066,0.0175548600972359,0.344761894919439,0.00644171716338494,0.201040071855323,34530000,10,-1650.21337979163,0.0417011450878011
"220",138,2.69475959955728,426.823547624862,16.6080610074103,1.88775683338649,0.350173267915541,0.107625539164254,0.00997749615435955,0.136390147055186,34530000,10,-1645.19861948288,0.0102499497833349
"221",142,0.427776261402315,3.04343537860128,500.21045620632,15.3617477255957,0.00768928838196686,0.43674610936421,0.00542795655439492,0.772488987208779,34530000,10,-1649.36810019162,0.120025132899988
"222",105,0.590026726750649,2673.41319334906,756.629709303963,112.635799862435,0.0093951832855202,0.398786069119816,0.00706468099074471,0.523949966514474,34530000,10,-1649.38182565551,0.0441525158027289
"223",349,0.54945624640946,199.428863288209,296.970561161306,44.5240622234637,0.0101617519454605,0.385411361381419,0.00644170130127095,0.565955075816671,34530000,10,-1649.73919834588,0.062985880551785
"224",150,0.357157788847699,1.93085424485254,5066.50871798421,27.4254530887104,0.0075407916296432,0.442003573894256,0.00054547562567664,0.926430698263237,34530000,10,-1648.46380843075,0.0463913187676925
"225",21,1.04401968211828,31.0513799266594,5.94823288889891,34.3436325190097,0.0142634042311813,0.346973328628015,0.00714027699251493,0.25070101310343,34530000,10,-1649.6577118238,0.0838760472786082
"226",211,1.0348740303546,3.76900901836159,1.89876491019782,3.04036548249187,0.00764406740452159,0.670150366867467,0.00468147392245531,0.295096434781324,34530000,10,-1641.49475386751,0.0506052696709752
"227",139,0.47971619299857,0.00259127934711858,2.20843615018373,17.847532974588,0.010375107112274,0.476893128653106,0.000436772446306089,0.658376973307937,34530000,10,-1650.88401197567,0.0272790424562397
"228",256,0.397813664822019,339.828049054304,18.0440115877499,4.65329460620304,0.00921363347497135,0.421409211416996,0.000105075630575401,0.857366317385879,34530000,10,-1650.40143322742,0.0452813576490862
"229",342,2.03481896123536,165.778025869504,299.021643628602,147.143312005728,0.0223765883469688,0.342047189808915,0.00599010468396354,0.0930857714785907,34530000,10,-1652.98057716806,0.0719639046012123
"230",304,2.20117103255707,4688.30472843858,19.4868302967055,18.3578392913372,0.026730061517286,0.326037296681199,0.00588957562383412,0.0811117920143655,34530000,10,-1655.23856374647,0.0394780151459249
"231",380,0.378451666007648,941.830932304924,93.0235534359639,5.07361515395311,0.00768887419749243,0.447825429276967,0.000248880919352962,0.913578879540174,34530000,10,-1649.16619669206,0.0906057965839855
"232",362,0.508767218712557,6.00613747323629,0.0876193372386327,2.00046009629992,0.00813383500164106,0.408174813936007,0.00748769353903572,0.736039236571033,34530000,10,-1648.99448376529,0.0817680121958389
"233",373,1.5362731110757,1799.6160697124,0.877063656087895,2.16479992695063,0.0200386494041671,0.301061708634966,0.00700846221805162,0.171368655344966,34530000,10,-1652.5561565803,0.0411741676278551
"234",281,0.735158815203833,20.6882102845728,190.414202928293,4.42070425167866,0.0124701353059344,0.346523911396633,0.00706416188606239,0.426144172467273,34530000,10,-1651.46019815549,0.053316020649241
"235",308,0.355331478416893,0.0358852653310058,270.831239394708,138.938356012541,0.00701838956171361,0.426305474236696,0.00601222597102194,0.947461870928715,34530000,10,-1653.6404411442,0.190419932003423
"236",282,1.37678532067965,372.982237726595,0.829499321079062,3.01744716888812,0.0198352200152256,0.3200948211401,0.00643671737236647,0.190876191275018,34530000,10,-1650.26163693219,0.0349211653431383
"237",134,0.391276697474627,1.07900062084979,8.85972969765904,60.201927407502,0.00957832094415057,0.385094329082213,0.00247790513236254,0.83562440327939,34530000,10,-1651.54159981758,0.0622174459222214
"238",97,0.429508306386394,4.63171745906635,14.6813667595734,45.5677625641399,0.0105878382796344,0.366315726633066,0.00394328118034652,0.752730589710917,34530000,10,-1652.38051553434,0.0538646056607418
"239",111,5.66841318659641,4.12347663439251,62.4787847870531,0.0351228693354652,0.023348365879328,0.419849075254699,0.00155743415986853,0.530836464161126,34530000,10,-1619.87923109866,0.0194468813547321
"240",368,3.12691119991001,95.1617872619167,26.6272623516912,1.05462550608453,0.371211173454438,0.11325235462981,0.00962485870827338,0.132873405761051,34530000,10,-1646.08534534848,0.00619933566299349
"241",41,0.839024451226562,46.5558583543297,10.9614392837641,47.7063358407506,0.0157004494750475,0.315764055885938,0.00704833471114867,0.336645346744418,34530000,10,-1651.68200113024,0.0301290426960188
"242",158,0.473571603068545,52.5038605057491,0.0099639868948934,24.4456529845091,0.00859873650377099,0.355340457156742,0.0110380612194045,0.685403090357418,34530000,10,-1642.32345840331,0.109888731052823
"243",190,0.520995015472986,50.2777651964433,36.9226633568756,19.2102136536552,0.0107942608462125,0.354918435317977,0.00662673586731347,0.608171861784371,34530000,10,-1651.6965117545,0.0419246232647894
"244",156,0.348198124814994,3.8917036645603,15.0114698443992,9.6068419425896,0.0082603533954693,0.40015584158904,0.00010385652393667,0.973441815562161,34530000,10,-1650.83547846999,0.0501427162215932
"245",378,1.75971341824286,157.403491007395,0.056124075741841,119.312108823988,0.0259833904535665,0.3248228601044,0.00604912509818041,0.115581468629993,34530000,10,-1624.39133358377,0.0152964144199515
"246",152,0.379183400012616,0.0110229177616446,0.597485382476579,17.0762652837131,0.00955093703300724,0.405710484825707,0.000237157141146557,0.860684494528241,34530000,10,-1650.55651614619,0.0557877105225961
"247",388,0.748374312989845,14.0073578837244,2.99521914467598,2.40596000619706,0.0134139401489174,0.327830395404936,0.00728355445415692,0.439284938857604,34530000,10,-1653.48674433786,0.0488031817942057
"248",48,0.96367843436525,20.0868394600357,26501.7916972753,2.20817603529521,0.0163241514704215,0.306396553002863,0.00717768806426403,0.324781176584,34530000,10,-1654.02556873329,0.0757799839803257
"249",122,0.546253269852399,1353.04141844813,257.662565297404,18.0347769144316,0.0112094427230421,0.331862795197494,0.00768600460714598,0.579303131565351,34530000,10,-1652.98895766025,0.0789955956259834
"250",274,0.818511193960264,5068.75461135893,14.0467461438653,6.4220045201105,0.0147482654731174,0.306984907873234,0.00767197279138426,0.35628557566343,34530000,10,-1652.98462620951,0.0335257349986762
"251",166,0.497638642630893,16.8862670235583,2381.6790897829,2.37931111733052,0.0125867249589897,0.373782423745147,0.0023404911561871,0.706529811692238,34530000,10,-1655.80418491982,0.0344314566838938
"252",121,0.383899252181953,7.18467064720363,2.47204640510444,20.0682432636301,0.00865444769632126,0.360893325748366,0.00668896184862633,0.87503985997169,34530000,10,-1653.99030269883,0.100484475047273
"253",171,0.337771008108402,4.21660069644948,139.035964533804,58.5277501219421,0.00738693941448356,0.413986342100113,0.00125128090454442,0.998070870921353,34530000,10,-1650.57808178835,0.118549676391305
"254",306,2.06576582086202,101.271212311438,12.6976139525962,4.90275345835889,0.287394603261773,0.107819247647385,0.00975582463136811,0.163640959264988,34530000,10,-1645.84095475176,0.0108445123646468
"255",399,0.376596961228682,4.79220355641643,863.283560814991,199.190273245981,0.0100834908708027,0.363063988563921,0.00211762710308564,0.873816960971253,34530000,10,-1652.81369877082,0.110325150144728
"256",120,5.22868066360466,205.108966968262,421.823504246579,5.3539465255881,0.0245412804897222,0.551511025588378,0.00383594096787203,0.0154608704174369,34530000,10,-1655.58698730668,0.0311406296221257
"257",235,0.661489566292696,363.510015716938,2906.2242496518,3.21338364526601,0.012018335881295,0.331715984936753,0.0075604712500654,0.501826875648755,34530000,10,-1653.63533360141,0.118162867301248
"258",175,0.353872205751141,0.567513541045427,70.8840637541689,14.6460211714762,0.0089968876506407,0.366700965895974,0.00416529959614174,0.949939302709589,34530000,10,-1653.72284245132,0.11504502283905
"259",275,0.365874487589722,3.39128518690411,8.62700878988173,49.5893378131445,0.00967371311289802,0.37873568999371,0.00073049538595729,0.896157643211535,34530000,10,-1651.7550625176,0.0630067462824198
"260",350,3.05490149952539,227.69054175843,85.6686438496847,10.4613997807198,0.024002310515189,0.425204297250295,0.004735656914097,0.0490685542972986,34530000,10,-1652.38758886477,0.032205533944168
"261",360,0.403389192007286,9.75323986373639,120.24106495176,7.85566005697693,0.00970859077657734,0.342957776903426,0.00670025914948793,0.835454705014204,34530000,10,-1655.02201605562,0.0724200036577018
"262",91,2.53532533532927,54.2776209020232,14.1435728705092,28.8141617662865,0.301110843546551,0.132583680285484,0.00849882798743145,0.11205250348508,34530000,10,-1655.38063078338,0.0404727385537007
"263",165,1.08811186869264,10.1569962773529,1.97581709561605,0.158591663588198,0.00623832680051521,0.485652446602904,0.00347870048744383,0.993767109666094,34530000,10,-1654.16993399722,0.46038625672771
"264",60,0.5121762328456,179.143407576209,345.392985606811,19.1404398342421,0.00994367269492668,0.318502207187123,0.0100819505422379,0.635274785131707,34530000,10,-1656.50182453676,0.0579968333428934
"265",182,3.65413906193291,33.8051976562069,25.6612065700436,1.00936661094082,0.414788926070856,0.126448229494082,0.00889244182419428,0.115888973770965,34530000,10,-1650.38228380584,0.0165887878630155
"266",249,0.403928669376031,42.3970928330378,1583.85108570707,17.1568153020123,0.0106643347555478,0.338289436255936,0.00479253471858173,0.820354233573019,34530000,10,-1654.46974711825,0.0432222809765691
"267",162,0.743101483130013,19.8558358400951,0.0291423840684905,2.60903107969179,0.0157941001761168,0.28571517123109,0.00827867539181053,0.43560924323106,34530000,10,-1637.98467482115,0.0548980811828771
"268",93,0.413849577199656,1.37001218456167,35.1050224242349,32.6495141181742,0.00901268549289992,0.341076398681936,0.00917328558069504,0.801302008125236,34530000,10,-1656.29933382468,0.0496103486815624
"269",32,1.68066574649814,20.6572019168525,50.0715027405059,59.7155887052731,0.00711765184639567,0.911108960536664,0.00434211395741382,0.139535137662916,34530000,10,-1637.70555421268,0.0458805655904921
"270",311,0.394670430969707,5454.77749591364,513.153962841833,8.6799842693969,0.00966650628430329,0.352195384043716,0.00507726752490593,0.857206933888178,34530000,10,-1654.06065352165,0.0684892445533727
"271",303,0.479299270898458,0.956142686458864,24.3695846665896,4.62586114288834,0.0124406138952872,0.312976209418399,0.00667870674050056,0.702245989211734,34530000,10,-1657.88253932154,0.057265972722866
"272",317,16.3323530726702,417.30123867643,922.698966593095,0.341814827685035,0.0221933758275802,0.764065104828335,0.00319644129846556,0.00127711809091156,34530000,10,-1654.67216661333,0.073243396996872
"273",110,0.353404770748988,25.3853722775014,3.7977379150366,55.0717464757209,0.00933647192896872,0.358006526979257,0.00269844737135095,0.945487809078386,34530000,10,-1653.26311725426,0.0460334834236725
"274",133,0.418494305847114,60.1070638295407,91.2422594783189,33.8836019661581,0.0115527376744579,0.320297271517631,0.0057224549832333,0.781296495411253,34530000,10,-1655.30641666995,0.0349891677530999
"275",244,0.350499892123322,6.77905588866236,41.8916626977825,38.4715712959396,0.00873218832171044,0.321846254976601,0.0135703568397798,0.970491488875959,34530000,10,-1660.25026091845,0.0924261278711999
"276",160,0.697428929206168,632.298077835964,1032.37931876007,10.6150091193856,0.0171096728117734,0.251159194697349,0.00874788568431947,0.426001872104479,34530000,10,-1657.62956585926,0.0643707697844469
"277",243,0.351791614427107,64.0488025161751,102.527637003712,4.74402787320754,0.00937549828393261,0.354469537862349,0.00118840693589159,0.990754743302861,34530000,10,-1655.06019494695,0.0553544899933118
"278",36,1.27065879578922,680.737302267163,10.3279285820656,7.32189651547012,0.0243676553457664,0.253813138955664,0.00733301103606217,0.193035969477749,34530000,10,-1657.17802777718,0.0525441266730989
"279",147,0.624240029682122,569.487901102163,20.682036262037,19.1209210387602,0.01513340016276,0.269133299541691,0.00887911126371956,0.480782949928239,34530000,10,-1656.3701570338,0.047937075778092
"280",29,0.997807799929235,87.1450164762783,37.5382298078782,13.3231897658889,0.0218632377840065,0.237145993190415,0.00851604700423904,0.263927520864868,34530000,10,-1658.3738116785,0.0447801049555523
"281",202,0.373104719783404,3.91219455233504,35.3652984902217,4.95734085634259,0.0129835060843224,0.285909903494201,0.00480469111187263,0.918787980146876,34530000,10,-1661.00639780023,0.0408310156517245
"282",261,0.456790397078227,33.0190861376816,58.6667735460768,227.962048798457,0.0116222188038581,0.285919153592728,0.00867847676765462,0.716149185710133,34530000,10,-1658.32616349676,0.0988775859216932
"283",345,0.677022774754464,54.4800833118564,58.5615838062906,32.837135844685,0.0133579921087485,0.289521256842272,0.00871485687899915,0.439423112157871,34530000,10,-1655.12832104856,0.0578823548375521
"284",229,6.62048910977229,25.7763138502759,20.4883474203825,0.0708910123538594,0.0100151711816209,0.911517385038794,0.00264198653316219,0.220945507668767,34530000,10,-1630.25692301986,0.0478492145411811
"285",204,0.547590177393471,37.1218643880865,0.033825262681493,16.9680890333203,0.0178158216168743,0.237799921276078,0.0099853663180359,0.557640287814886,34530000,10,-1641.03790590055,0.0257232967135449
"286",384,0.553985915365083,3297.11270232223,45.3334049545347,17.1925066736554,0.0156996914859082,0.226086093805588,0.0104191229795312,0.568174164240289,34530000,10,-1662.28754219482,0.0689327036479011
"287",210,0.576013902561279,3.21711913172178,0.277858494251661,532.853028318323,0.016881810147884,0.233632859743074,0.00985050579445292,0.529691857852395,34530000,10,-1656.59742591027,0.0349084436377751
"288",347,0.447571051214782,0.0438795353000431,0.00823264106511497,35.577423128714,0.00790471582195114,0.549323331626167,0.000282164276438812,0.706833092129288,34530000,10,-1645.00083720834,0.045934623396359
"289",305,0.807575209670323,138.357183823054,153.642884226756,0.149917283739455,4.32863982664766,0.14459169012668,0.00418074728031849,0.0550451464032676,34530000,10,-90443888.5371494,539.576272130012
"290",46,0.531720811853858,78.2315044525855,81.1368058659429,4.9119653195593,0.0167990962243735,0.230486359652886,0.0098944292302933,0.617919317217817,34530000,10,-1662.63389465678,0.0386865182520282
"291",49,0.37681900181134,1.8616890514118,110.842357990007,42.4602407267352,0.0120105963223379,0.249400780740342,0.01344856180241,0.898362080717485,34530000,10,-1665.02077980169,0.10650745598802
"292",8,0.360249957342261,28.8537738519694,649.851522560562,22.9988286328481,0.0119759186651181,0.273325645280592,0.0101134986616857,0.93742817089507,34530000,10,-1660.87007630042,0.0911768414488129
"293",286,0.668929325396426,569.778665923395,14827.9251301209,61.9017827329674,0.0205701702339419,0.206210946287141,0.0100101420569965,0.441450112522253,34530000,10,-1662.52262728636,0.0406914174129224
"294",28,0.409192559839895,1842.08123128106,24.4893760687283,86.9263902865296,38.4122788564499,0.169023654971226,0.0260306405619965,0.0742436691602552,34530000,10,-90448699.4505329,9.74312983581307e-05
