kepid,kepoi_name,fpp_koi_period,fpp_prad,fpp_prob,fpp_score,fpp_delivname,fpp_spec_occrate,fpp_secthresh,fpp_maxrad,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,fpp_prob_heb_dbl,fpp_prob_ueb_dbl,fpp_prob_beb_dbl,fpp_ror,fpp_steff,fpp_steff_err1,fpp_steff_err2,fpp_srad,fpp_srad_err1,fpp_srad_err2,fpp_smass,fpp_smass_err1,fpp_smass_err2,fpp_sage,fpp_sage_err1,fpp_sage_err2,fpp_dist,fpp_dist_err1,fpp_dist_err2,fpp_av,fpp_av_err1,fpp_av_err2
6927629,K06789.01,3.868,75.99,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,543,0.5,1.50E-02,7.70E-04,1.80E-15,8.20E-02,8.80E-01,6.80E-05,0.606,5821,75.2,-104.39,1.15,0.261,-0.157,1.05,0.07,-0.053,9.73,0.156,-0.306,1370,306.74,-192.32,0.21,0.042,-0.081
6929016,K06790.01,0.734,1.01,1.80E-04,1.00E+00,q1_q17_dr25_koi,0.1,51,3.6,7.60E-74,1.20E-34,7.30E-17,2.00E-17,2.00E-12,4.30E-06,0.01,5555,114.7,-87.93,0.93,0.138,-0.088,0.9,0.059,-0.06,9.92,0.153,-0.416,1318,197.29,-130.46,0.11,0.099,-0.072
6936977,K06791.01,36.473,63.43,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,509,0.5,1.50E-01,8.20E-01,3.40E-04,1.10E-05,6.90E-06,2.30E-10,0.635,5504,80.38,-110.44,0.92,0.099,-0.069,0.91,0.043,-0.046,9.88,0.167,-0.435,643,71.37,-50.7,0.21,0.062,-0.108
6939670,K06792.01,4.239,42.4,9.40E-01,9.90E-01,q1_q17_dr25_koi,0.001,648,0.5,6.90E-01,2.10E-10,6.40E-05,3.00E-05,2.50E-01,2.00E-04,0.433,5476,84.79,-99,0.9,0.091,-0.074,0.88,0.044,-0.05,9.93,0.148,-0.415,794,83.12,-67.96,0.16,0.069,-0.097
6947623,K06793.01,3.627,0.83,6.30E-02,1.00E+00,q1_q17_dr25_koi,0.062,56,1.77,5.30E-09,8.10E-07,1.70E-02,8.10E-05,6.30E-04,4.50E-02,0.009,5325,102.4,-108.43,0.85,0.071,-0.059,0.85,0.044,-0.048,9.91,0.186,-0.415,685,61.11,-52.6,0.19,0.101,-0.107
6949550,K06795.01,7.841,61.99,8.30E-01,1.00E+00,q1_q17_dr25_koi,0.001,3927,0.5,6.70E-01,4.10E-05,1.70E-06,3.30E-02,1.30E-01,3.40E-06,0.622,5590,123.11,-79.61,0.91,0.097,-0.081,0.9,0.056,-0.066,9.85,0.179,-0.422,995,108.05,-92.67,0.08,0.108,-0.057
6950275,K06796.01,40.879,3.16,9.60E-01,1.00E+00,q1_q17_dr25_koi,0.177,426,3.3,1.30E-05,1.40E-04,3.40E-01,1.90E-03,6.20E-03,6.20E-01,0.033,5491,124.12,-86.46,0.88,0.087,-0.074,0.87,0.049,-0.058,9.87,0.195,-0.449,1245,124.03,-111.88,0.1,0.108,-0.073
6956176,K06798.01,2.642,0.89,1.00E+00,1.80E-02,q1_q17_dr25_koi,0.074,65,0.63,8.90E-71,1.80E-77,3.70E-08,1.20E-11,8.80E-17,1.80E-02,0.011,4979,79.51,-96.14,0.74,0.042,-0.057,0.77,0.042,-0.056,9.91,0.197,-0.471,280,17.43,-23.08,0.21,0.092,-0.128
6962018,K06799.01,0.635,44,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,279677,0.5,5.90E-46,4.30E-82,1.10E-05,9.60E-01,1.90E-02,4.90E-05,0.655,4245,127.83,-99.29,0.62,0.035,-0.028,0.63,0.046,-0.031,9.9,0.214,-0.516,262,19.88,-16.89,0.22,0.199,-0.159
6965293,K06800.01,5.078,62.74,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,91,0.5,8.20E-02,9.00E-01,1.70E-04,7.40E-05,6.00E-04,2.20E-09,0.396,6453,277.11,-259.86,1.45,0.542,-0.241,1.31,0.184,-0.136,9.31,0.181,-0.266,678,245.8,-119.22,0.33,0.173,-0.165
6967430,K06801.01,2.004,0.75,2.60E-03,1.00E+00,q1_q17_dr25_koi,0.063,36,5.1,1.70E-15,1.80E-10,8.10E-04,1.50E-07,3.70E-06,1.60E-03,0.006,6001,307.34,-217.96,1.15,0.307,-0.154,1.09,0.173,-0.096,9.54,0.235,-0.336,994,290.6,-144.13,0.29,0.207,-0.171
8311864,K07016.01,384.848,1.4,8.60E-03,9.90E-01,q1_q17_dr25_koi,0.152,115,1.95,8.50E-08,2.40E-05,1.60E-03,2.50E-06,8.30E-06,1.10E-04,0.012,5808,243.6,-153.54,1.07,0.251,-0.133,1.01,0.089,-0.066,9.7,0.227,-0.38,554,130.66,-73.83,0.2,0.183,-0.121
8312222,K07017.01,12.823,48.19,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,93399,0.5,1.10E-01,8.80E-01,3.50E-04,2.00E-05,1.30E-04,5.10E-09,0.491,5552,176.38,-112.2,0.9,0.123,-0.094,0.89,0.068,-0.083,9.87,0.19,-0.432,1183,170.9,-130.35,0.15,0.15,-0.103
8314801,K07018.01,37.183,49.82,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,197675,0.5,8.50E-02,9.00E-01,7.40E-05,7.20E-06,4.50E-05,1.10E-16,0.431,5805,197.16,-201.9,1.06,0.183,-0.129,1.01,0.079,-0.075,9.71,0.231,-0.397,627,107.22,-81.87,0.36,0.153,-0.165
8316503,K07019.01,5.065,64.38,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,26824,0.5,1.70E-01,8.10E-01,1.60E-04,7.60E-05,2.40E-04,6.00E-11,0.43,6386,240.67,-257.17,1.37,0.55,-0.232,1.25,0.191,-0.14,9.38,0.172,-0.25,997,391.61,-181.46,0.44,0.151,-0.17
8330575,K07020.01,0.957,70.79,2.10E-01,1.00E+00,q1_q17_dr25_koi,0.001,6376,0.5,3.00E-21,2.50E-28,1.60E-25,6.00E-04,2.10E-01,1.00E-05,0.454,6447,362.25,-294.1,1.43,0.531,-0.28,1.27,0.221,-0.162,9.34,0.209,-0.254,821,299.6,-172.23,0.53,0.22,-0.191
8345358,K07021.01,9.381,49.35,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,20954,0.5,1.30E-01,8.60E-01,4.70E-04,1.60E-04,2.20E-03,3.00E-07,0.469,5644,65.01,-67.49,0.96,0.135,-0.086,0.95,0.041,-0.047,9.82,0.173,-0.466,1229,176.13,-110.94,0.08,0.041,-0.053
8358008,K07022.01,10.065,33.68,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,5603,0.5,1.50E-02,6.50E-02,6.40E-01,2.90E-02,2.30E-01,9.20E-03,0.391,5122,62.01,-75.86,0.79,0.045,-0.049,0.8,0.039,-0.044,9.94,0.172,-0.453,546,33.87,-36,0.17,0.058,-0.092
8362974,K07023.01,2.718,0.65,2.50E-01,1.00E+00,q1_q17_dr25_koi,0.031,40,3.3,9.90E-16,1.20E-14,3.70E-03,8.00E-07,2.90E-07,2.40E-01,0.007,5188,70.01,-65.09,0.85,0.042,-0.041,0.84,0.03,-0.028,10.02,0.117,-0.307,574,30.84,-28.23,0.14,0.087,-0.079
8364119,K07024.01,7.736,66.41,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,90834,0.5,2.30E-01,7.60E-01,1.70E-05,5.00E-06,8.30E-05,5.00E-14,0.606,5748,178.34,-127.99,1,0.153,-0.105,0.97,0.07,-0.066,9.76,0.202,-0.401,322,50.31,-35.28,0.15,0.147,-0.099
8367298,K07025.01,5.135,14.38,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.064,69,0.75,0.00E+00,0.00E+00,0.00E+00,2.50E-301,0.00E+00,0.00E+00,0.148,5483,159.6,-150.11,0.89,0.098,-0.071,0.9,0.053,-0.054,9.82,0.217,-0.435,642,73.5,-56.59,0.28,0.143,-0.144
8374499,K07026.01,5.252,63.49,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,49951,0.5,9.20E-02,8.80E-01,1.30E-04,1.50E-05,1.50E-03,4.90E-09,0.513,5997,149.35,-185.23,1.14,0.233,-0.139,1.07,0.103,-0.081,9.62,0.19,-0.3,1214,256.84,-154.25,0.25,0.105,-0.145
3854496,K06368.01,9.459,2.02,6.10E-03,1.00E+00,q1_q17_dr25_koi,0.217,148,3,1.60E-06,1.20E-03,2.10E-03,6.10E-06,3.90E-05,2.80E-03,0.015,6159,109.16,-175.2,1.23,0.241,-0.152,1.17,0.077,-0.083,9.5,0.134,-0.353,2113,404.79,-277.82,0.26,0.062,-0.122
3858884,K06371.01,25.952,125.47,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,269441,3.6,3.80E-01,5.40E-01,4.70E-10,3.70E-03,7.30E-02,8.10E-14,0.653,7019,228.51,-259.03,1.76,0.683,-0.31,1.54,0.219,-0.148,9.09,0.133,-0.209,204,77.93,-36.33,0.26,0.119,-0.158
3938073,K06373.01,31.024,70.84,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,33137,0.5,1.30E-01,8.60E-01,6.90E-05,2.10E-05,5.90E-05,1.50E-12,0.491,6218,120.59,-175.53,1.32,0.484,-0.205,1.2,0.162,-0.106,9.47,0.14,-0.24,496,178.67,-79.7,0.29,0.067,-0.119
3972432,K06375.01,2.908,1.13,6.80E-03,1.00E+00,q1_q17_dr25_koi,0.114,39,1.47,2.10E-16,2.10E-11,1.10E-04,6.70E-08,9.40E-07,6.60E-03,0.01,5759,241.49,-162.77,1.03,0.176,-0.121,0.99,0.087,-0.062,9.72,0.233,-0.385,888,157.93,-110.83,0.2,0.188,-0.136
3973002,K06376.01,1.992,49.8,7.10E-01,1.00E+00,q1_q17_dr25_koi,0.001,235,0.5,9.80E-02,1.30E-11,1.20E-07,6.60E-04,6.10E-01,1.80E-03,0.466,5666,190.15,-116.2,0.98,0.19,-0.112,0.94,0.075,-0.062,9.83,0.185,-0.412,1005,199.27,-120.35,0.14,0.149,-0.099
3973504,K06377.01,4.319,27.5,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.006,18035,0.5,3.30E-02,9.40E-01,4.00E-04,9.40E-05,3.90E-04,4.00E-08,0.297,5415,91.3,-64.56,0.85,0.082,-0.074,0.85,0.048,-0.069,9.89,0.196,-0.438,1131,112.47,-103.43,0.06,0.082,-0.044
4055092,K06379.01,76.453,32.32,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,334,0.5,4.50E-01,3.90E-01,6.40E-02,2.30E-02,4.60E-02,2.50E-02,0.388,5040,82.01,-117.87,0.76,0.043,-0.051,0.79,0.042,-0.05,9.9,0.204,-0.539,653,41.18,-46.81,0.3,0.091,-0.149
4067549,K06380.01,7.698,41.92,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,13397,0.5,2.10E-02,6.50E-01,1.30E-01,2.30E-03,1.70E-01,8.70E-03,0.447,5416,189.15,-134.06,0.86,0.102,-0.098,0.85,0.063,-0.074,9.89,0.193,-0.403,969,124.26,-118.55,0.2,0.167,-0.133
4069213,K06382.01,5.194,34.96,9.30E-01,1.00E+00,q1_q17_dr25_koi,0.001,2179,0.5,9.70E-02,8.30E-01,3.10E-06,4.20E-06,4.20E-08,9.00E-34,0.183,6156,72.66,-61.37,1.75,0.353,-0.363,1.28,0.141,-0.123,9.55,0.11,-0.082,688,139.6,-141.26,0.36,0.057,-0.056
4075064,K06383.01,61.423,50.27,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,118203,0.5,1.10E-01,8.90E-01,5.30E-05,9.80E-05,3.70E-04,3.90E-11,0.613,4955,133.23,-80.82,0.75,0.041,-0.046,0.77,0.041,-0.048,9.94,0.179,-0.4,553,34.11,-36.78,0.14,0.159,-0.103
4076952,K06385.01,9.761,68.03,8.40E-01,1.00E+00,q1_q17_dr25_koi,0.001,129,0.5,8.30E-01,1.80E-06,6.10E-09,2.00E-03,5.50E-03,9.30E-20,0.427,6492,227.36,-250.86,1.46,0.589,-0.233,1.31,0.197,-0.13,9.3,0.18,-0.243,1006,400.03,-165.46,0.45,0.144,-0.167
5530881,K06594.01,5.083,66.77,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,50371,0.5,1.40E-01,8.40E-01,2.00E-05,8.30E-05,2.60E-05,3.10E-20,0.495,6204,123.59,-113.73,1.24,0.397,-0.168,1.15,0.153,-0.084,9.49,0.142,-0.314,765,247.46,-109.26,0.13,0.073,-0.08
5534476,K06595.01,1.025,0.91,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.082,19,0.96,9.30E-19,3.30E-38,4.50E-25,3.70E-04,8.80E-04,1.00E+00,0.005,6865,65.34,-59.2,1.67,0.267,-0.231,1.42,0.101,-0.086,9.24,0.073,-0.121,772,123.86,-105.23,0.07,0.051,-0.044
5534702,K06596.01,1.025,95.15,4.20E-01,1.00E+00,q1_q17_dr25_koi,0.001,190302,0.5,9.60E-10,8.60E-15,8.90E-14,7.40E-02,3.50E-01,7.70E-07,0.52,6682,67.12,-66.06,1.68,0.366,-0.276,1.38,0.15,-0.096,9.3,0.069,-0.11,1387,301.3,-228.27,0.12,0.055,-0.055
5535280,K06597.01,74.985,58.3,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,75566,0.5,8.00E-02,9.20E-01,2.40E-04,3.00E-05,1.70E-04,2.30E-09,0.495,5875,122.77,-136.5,1.08,0.166,-0.111,1.04,0.066,-0.058,9.66,0.18,-0.369,1111,173.6,-119.76,0.18,0.089,-0.111
5553624,K06599.01,25.762,72.7,9.40E-01,1.00E+00,q1_q17_dr25_koi,0.001,4446,0.5,6.30E-01,3.10E-06,3.20E-08,4.80E-02,2.60E-01,1.10E-03,0.668,5524,69.31,-66.58,1,0.108,-0.087,0.93,0.037,-0.028,9.96,0.123,-0.277,679,74.5,-59.43,0.17,0.074,-0.069
5597361,K06601.01,17.993,1.58,1.30E-02,1.00E+00,q1_q17_dr25_koi,0.16,137,2.67,1.70E-05,6.00E-04,6.10E-03,4.40E-05,3.40E-04,6.20E-03,0.014,5772,150.14,-124.81,1.03,0.198,-0.108,0.99,0.072,-0.058,9.75,0.17,-0.344,928,177.05,-101.01,0.16,0.115,-0.107
5598639,K06602.01,0.649,44.6,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.001,82,1.2,1.20E-114,0.00E+00,1.20E-161,9.90E-08,1.60E-29,4.50E-21,0.491,5043,64.58,-94.47,0.83,10.037,-0.05,0.85,1.765,-0.042,9.82,0.279,-1.046,73,862.3,-4.5,0.24,0.053,-0.1
5610698,K06603.01,4.133,44.14,1.00E+00,1.00E-03,q1_q17_dr25_koi,0.001,2793,0.5,0.00E+00,0.00E+00,1.30E-97,1.10E-36,2.00E-93,6.00E-04,0.521,5567,102.94,-84.78,0.78,0.114,-0.153,0.78,0.077,-0.114,9.9,0.187,-0.477,461,71.6,-96.83,0.09,0.081,-0.064
5621294,K06606.01,0.939,123.96,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,64189,0.5,6.20E-96,1.60E-100,2.70E-76,2.70E-02,9.70E-01,2.00E-05,0.627,7622,239.07,-154.81,1.81,0.667,-0.33,1.67,0.202,-0.173,8.98,0.087,-0.215,1773,643.4,-318.06,0.08,0.11,-0.057
5621299,K06607.01,0.939,1.12,1.30E-04,1.00E+00,q1_q17_dr25_koi,0.109,19,1.68,7.20E-12,1.10E-10,8.00E-07,1.90E-07,2.20E-06,1.20E-04,0.006,6553,59.84,-61.75,1.71,0.441,-0.29,1.39,0.153,-0.091,9.33,0.06,-0.099,1460,372.24,-243.62,0.05,0.047,-0.033
5622250,K06608.01,16.294,63.95,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,18554,0.5,1.20E-01,8.70E-01,1.20E-04,2.30E-05,2.80E-05,6.30E-11,0.413,6220,74.7,-64.19,1.42,0.329,-0.201,1.21,0.121,-0.07,9.53,0.073,-0.103,1210,275.8,-168.95,0.18,0.059,-0.054
7009828,K06802.01,5.321,50.11,9.50E-01,9.90E-01,q1_q17_dr25_koi,0.001,249,0.5,9.20E-01,2.50E-57,1.60E-14,7.60E-05,2.50E-02,7.80E-11,0.491,5629,152.55,-100.28,0.94,0.114,-0.088,0.92,0.06,-0.065,9.83,0.18,-0.418,968,120.1,-96.73,0.11,0.129,-0.079
7025851,K06803.01,2.341,73.53,5.00E-01,1.00E+00,q1_q17_dr25_koi,0.001,636,0.5,4.40E-01,7.20E-04,2.00E-12,8.10E-03,5.00E-02,1.00E-06,0.561,6106,101.51,-129.96,1.2,0.329,-0.154,1.13,0.106,-0.079,9.54,0.141,-0.329,1067,289.18,-141.95,0.2,0.055,-0.091
7031132,K06804.01,0.567,0.4,1.00E+00,5.70E-04,q1_q17_dr25_koi,0.001,7,1.5,1.80E-33,9.50E-27,2.00E-07,6.80E-08,1.40E-09,1.60E-05,0.004,5679,67.35,-62,0.91,0.025,-0.026,0.98,0.033,-0.037,9.35,0.228,-0.338,351,11.29,-11.02,0.1,0.067,-0.059
7031732,K06805.01,0.567,0.5,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.003,7,2.16,3.20E-276,2.00E-88,0.00E+00,4.30E-47,1.90E-25,2.10E-173,0.005,5540,105.9,-78.45,0.93,0.107,-0.079,0.92,0.045,-0.053,9.85,0.191,-0.468,507,60.06,-44.4,0.1,0.089,-0.068
7031767,K06806.01,0.567,0.55,9.70E-01,2.90E-02,q1_q17_dr25_koi,0.002,17,1.71,4.80E-86,1.10E-61,3.00E-129,2.80E-26,5.80E-31,3.60E-19,0.005,5674,107.91,-111.76,1,0.141,-0.095,0.97,0.049,-0.049,9.79,0.179,-0.444,753,106.61,-72.9,0.17,0.08,-0.098
7031948,K06807.01,0.567,0.63,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.02,30,1.62,0.00E+00,0.00E+00,8.30E-215,7.90E-161,1.10E-91,4.70E-139,0.01,3989,62.77,-56.78,0.58,0.028,-0.036,0.6,0.031,-0.037,9.89,0.207,-0.464,340,24.73,-27.96,0.11,0.094,-0.072
7031992,K06808.01,0.567,0.82,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.061,22,2.22,0.00E+00,2.50E-299,0.00E+00,1.40E-133,7.70E-100,3.60E-241,0.009,5370,97.32,-83.58,0.84,0.069,-0.072,0.84,0.046,-0.059,9.88,0.201,-0.449,1102,94.84,-99.12,0.12,0.094,-0.078
7032117,K06809.01,0.567,0.66,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.019,23,2.13,0.00E+00,0.00E+00,0.00E+00,5.80E-68,3.50E-84,5.30E-213,0.008,4966,62.09,-80.22,0.75,0.038,-0.045,0.78,0.041,-0.046,9.91,0.202,-0.522,532,30.24,-33.65,0.18,0.07,-0.103
7032383,K06811.01,0.567,0.68,1.00E+00,5.00E-04,q1_q17_dr25_koi,0.019,37,1.47,0.00E+00,0.00E+00,0.00E+00,5.60E-170,1.70E-177,3.30E-264,0.008,5084,85.43,-85.1,0.78,0.045,-0.051,0.79,0.041,-0.048,9.95,0.167,-0.401,725,46.41,-49.91,0.15,0.094,-0.103
7033713,K06813.01,2.196,0.77,1.00E+00,3.20E-04,q1_q17_dr25_koi,0.045,38,1.5,8.20E-119,2.10E-104,8.40E-42,5.00E-29,3.30E-36,2.80E-05,0.009,5132,86.38,-60.32,0.79,0.046,-0.054,0.8,0.042,-0.048,9.92,0.181,-0.412,957,59.59,-68.97,0.08,0.102,-0.058
7033748,K06814.01,2.196,81.26,9.50E-01,3.80E-01,q1_q17_dr25_koi,0.001,1223,0.5,1.30E-66,6.10E-80,2.69999999985e-314,1.60E-09,3.30E-01,2.60E-125,0.59,6207,119.39,-130.53,1.26,0.433,-0.186,1.17,0.155,-0.094,9.48,0.134,-0.298,836,289.54,-127.97,0.19,0.066,-0.094
8378656,K07027.01,3.629,48.62,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,32834,0.5,8.40E-03,9.80E-01,1.40E-07,1.20E-05,3.40E-07,1.70E-33,0.336,6298,278.91,-183.37,1.33,0.502,-0.202,1.22,0.191,-0.118,9.4,0.181,-0.305,596,226.23,-95.61,0.22,0.173,-0.124
8378922,K07028.01,43.263,63.11,9.80E-01,1.00E+00,q1_q17_dr25_koi,0.001,56852,0.5,5.90E-01,2.70E-01,3.60E-04,1.50E-02,1.00E-01,2.50E-05,0.627,5527,210.68,-156.01,0.92,0.114,-0.083,0.91,0.068,-0.056,9.85,0.198,-0.44,865,113.51,-83.68,0.24,0.18,-0.153
8379547,K07029.01,6.042,28.43,3.10E-02,9.80E-01,q1_q17_dr25_koi,0.005,13980,0.5,1.80E-04,7.40E-04,6.20E-03,2.60E-07,3.50E-03,2.70E-04,0.374,4918,131.83,-83.35,0.7,0.058,-0.057,0.72,0.061,-0.059,9.92,0.187,-0.416,243,21.96,-22.22,0.15,0.162,-0.101
8381592,K07030.01,2.892,50.49,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,265,0.5,5.80E-01,2.40E-01,3.30E-07,2.00E-02,1.60E-01,8.10E-05,0.471,5652,186.26,-198.51,0.98,0.209,-0.105,0.95,0.078,-0.065,9.82,0.185,-0.401,1213,269.13,-140.4,0.4,0.155,-0.181
8382339,K07031.01,5.406,30.04,,,q1_q17_dr25_koi,,116,0.5,,,,,,,0.019,4815,30.15,-29.11,14.5,0.607,-0.566,2.71,0.117,-0.05,8.77,0.027,-0.052,2653,111.74,-103.2,0.67,0.025,-0.051
8394475,K07032.01,3.64,0.62,9.50E-01,1.00E+00,q1_q17_dr25_koi,0.015,24,4.2,4.70E-05,2.40E-04,6.30E-01,4.00E-04,1.70E-03,3.20E-01,0.006,5772,58.11,-50.88,0.95,0.031,-0.031,1.01,0.032,-0.034,9.31,0.235,-0.368,356,12.67,-12.92,0.05,0.049,-0.033
8398290,K07033.01,0.511,1.8,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.161,21,2.13,7.30E-160,1.00E-107,4.80E-303,1.00E+00,1.30E-03,3.20E-29,0.007,9059,1282.77,-1006.67,2.36,0.817,-0.546,2.24,0.484,-0.378,8.64,0.202,-0.173,637,231.71,-157.97,1.76,0.231,-0.336
8411947,K07034.01,0.899,46.64,1.00E+00,9.90E-01,q1_q17_dr25_koi,0.001,5646,0.5,7.40E-138,3.40E-155,1.60E-11,9.70E-01,1.70E-04,2.00E-02,0.648,4846,45.01,-51.33,0.66,0.056,-0.037,0.68,0.063,-0.037,9.93,0.178,-0.412,530,48.6,-33.11,0.09,0.037,-0.056
8414159,K07035.01,11.931,95.03,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,45152,0.5,2.00E-01,7.70E-01,3.50E-05,4.20E-05,1.80E-04,1.80E-12,0.892,5717,83.48,-74.42,0.98,0.16,-0.096,0.95,0.054,-0.069,9.82,0.167,-0.424,783,130.31,-79.12,0.07,0.063,-0.053
8414216,K07036.01,11.931,0.61,5.60E-03,1.00E+00,q1_q17_dr25_koi,0.016,43,1.47,8.20E-22,4.20E-31,3.40E-03,6.50E-06,1.20E-07,1.50E-03,0.01,3905,46.56,-45,0.56,0.024,-0.032,0.58,0.024,-0.034,9.91,0.201,-0.451,138,8.81,-10.33,0.11,0.044,-0.063
8415863,K07037.01,27.534,28.65,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.003,735,0.5,7.00E-02,9.20E-01,8.50E-05,2.60E-05,4.60E-05,5.00E-11,0.284,5588,65.33,-75.21,0.93,0.125,-0.073,0.93,0.04,-0.052,9.8,0.225,-0.426,344,46.12,-28.67,0.15,0.034,-0.061
4078693,K06386.01,2.757,36.65,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.001,1375,0.5,3.90E-02,9.50E-01,2.70E-03,9.90E-04,6.40E-03,8.00E-06,0.315,5780,129.71,-183.93,1.07,0.234,-0.124,1.02,0.069,-0.069,9.75,0.17,-0.35,502,111.02,-62.06,0.52,0.096,-0.158
4142768,K06387.01,13.996,,,,q1_q17_dr25_koi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149684,K06388.01,4.321,69.03,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,13422,0.5,1.50E-01,8.20E-01,3.00E-04,7.20E-05,3.60E-03,9.60E-06,0.5,6123,177.09,-120.89,1.27,0.395,-0.166,1.18,0.141,-0.083,9.47,0.166,-0.305,988,305.08,-137.41,0.1,0.122,-0.069
4150703,K06389.01,8.653,0.92,2.20E-01,1.00E+00,q1_q17_dr25_koi,0.082,98,2.28,1.30E-09,4.30E-11,5.70E-02,1.50E-04,1.80E-04,1.60E-01,0.01,5527,66.62,-69.45,0.85,0.018,-0.02,0.94,0.027,-0.035,9.12,0.28,-0.373,742,19.42,-20.84,0.21,0.072,-0.07
4157488,K06390.01,5.197,62.95,6.20E-01,1.00E+00,q1_q17_dr25_koi,0.001,242,0.5,4.90E-01,4.00E-10,1.50E-11,1.70E-04,1.30E-01,1.70E-06,0.488,6086,109.9,-185.43,1.18,0.372,-0.16,1.1,0.115,-0.092,9.58,0.168,-0.286,804,251.97,-114.64,0.35,0.072,-0.133
4160669,K06391.01,2.184,2254.82,,,q1_q17_dr25_koi,,34,0.5,,,,,,,0.261,3553,6.15,-6.19,79.22,0.824,-1.295,1.83,0.027,-0.015,9.24,0.009,-0.016,2971,21.76,-44.92,0.35,0.019,-0.04
4174507,K06393.01,1.946,43.33,9.70E-01,1.00E+00,q1_q17_dr25_koi,0.001,216,0.5,1.50E-04,4.70E-01,1.70E-02,3.00E-04,2.40E-01,2.40E-01,0.397,5709,198.8,-173.46,1,0.235,-0.124,0.96,0.081,-0.073,9.82,0.187,-0.372,1216,289.45,-162.02,0.29,0.151,-0.153
4180396,K06394.01,3.684,16.11,1.00E+00,1.00E+00,q1_q17_dr25_koi,0.05,64,1.89,4.20E-03,4.10E-02,9.10E-01,2.20E-04,1.80E-03,4.20E-02,0.054,10083,626.03,-492.17,2.74,0.796,-0.589,2.64,0.358,-0.312,8.5,0.104,-0.071,930,278.1,-200.35,0.11,0.084,-0.076
4245897,K06395.01,11.257,59.38,1.00E+00,5.40E-01,q1_q17_dr25_koi,0.001,164,0.5,5.10E-01,5.00E-03,1.20E-219,3.00E-02,1.60E-11,2.80E-12,0.795,5338,95.99,-60.83,0.69,0.048,-0.093,0.7,0.05,-0.07,9.94,0.175,-0.551,194,15.4,-28.74,0.05,0.075,-0.035
4252226,K06396.01,21.859,60.17,9.90E-01,1.00E+00,q1_q17_dr25_koi,0.001,48958,0.5,1.50E-01,8.30E-01,1.90E-04,1.10E-05,1.50E-04,1.40E-10,0.51,5771,78.91,-112.52,1.08,0.211,-0.131,1.02,0.052,-0.052,9.79,0.136,-0.369,677,132.17,-84.45,0.26,0.05,-0.097
4261960,K06397.01,1.461,29.55,1.00E+00,0.00E+00,q1_q17_dr25_koi,0.003,2426,0.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.357,5053,91.94,-55.8,0.76,0.046,-0.062,0.77,0.045,-0.055,9.95,0.167,-0.393,862,58.08,-73.1,0.07,0.105,-0.051
4269252,K06398.01,9.402,39.4,4.90E-01,1.00E+00,q1_q17_dr25_koi,0.077,163,0.5,6.40E-02,1.40E-17,3.80E-01,6.90E-03,1.30E-02,2.60E-02,0.016,4512,138.13,-81.39,22.59,5.776,-21.876,2.13,0.361,-1.391,8.92,0.741,-0.089,1712,423.56,-1656.84,0.15,0.145,-0.105
