"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"35",686,0.746823122421036,23.8895911829334,0.000193356646038278,3.02671984088402,4.66235201635265,0.715189894662386,2.38151719864481,0.148674262182794,0.0498216251679953,0.415538713215285,0.829953147607826,0.637678741617925,34530000,0.005,-1239.48264494517,0.00191803737357642
"36",487,0.701701829624099,23.1597586816904,0.00115178947119074,3.00869262947075,4.5570609489223,0.710786335279979,2.59886647914303,0.14767499753823,0.0480251062090199,0.409407869180022,0.836277924401282,0.677725525013666,34530000,0.005,-1239.44503256268,0.00203339610567952
"37",36,0.755799725062402,28.8757450615153,0.000784747728483703,2.98404593723655,4.62995478755295,0.712996964975163,2.18029931743414,0.151767927837428,0.0499298338816807,0.412014339886005,0.861377856551778,0.638911805387837,34530000,0.005,-1239.48145977448,0.00183395994988913
"38",323,0.688136575284836,26.8437143887507,0.00327613603109149,3.0404032329692,4.6024221386244,0.709979237420326,2.16799234426746,0.151542893300905,0.0469122593847389,0.410121830564094,0.86908637394182,0.714517314889536,34530000,0.005,-1239.46883570808,0.00310693567503235
"39",98,0.724791890384303,30.3230800500727,0.000749807372099786,2.94725034887259,4.65713072590349,0.72239445731934,1.75546149847212,0.155666421392933,0.0479416688064446,0.413651976892991,0.868047139355746,0.699979034783368,34530000,0.005,-1239.48763706096,0.0025578230259144
"40",267,0.73885221075533,28.2398189800094,0.00068000183814533,2.97213925286552,4.67646702824968,0.711174185496604,2.10080485061304,0.151538564694108,0.0493435324428601,0.411106319802606,0.858638798498607,0.659300890768052,34530000,0.005,-1239.46622377619,0.00172830301062919
"41",584,0.733120145838317,30.9832636776678,0.000149475142027053,2.93459841436318,4.57826116789706,0.728477278604111,1.88570234566592,0.155990236913426,0.0482727766082199,0.408656539611714,0.88410446886061,0.682514576461795,34530000,0.005,-1239.46617222498,0.00236533277027449
"42",488,0.717463726940922,26.275922443335,0.000795238141207311,3.0064832109602,4.63764653186647,0.715307594378137,2.28171874219696,0.150765422217433,0.0484233645284617,0.407837230256381,0.848539964607715,0.674369908125823,34530000,0.005,-1239.43974618065,0.00233979760164234
"43",666,0.745532857347452,25.3658982134683,0.000397037789154537,2.96611408557245,4.66904743038638,0.714385435507649,2.3061401003177,0.15038984013721,0.0498551410910292,0.412155484454684,0.827871746321775,0.642158520949401,34530000,0.005,-1239.46471518784,0.00268965443248206
"44",192,0.758143022497041,29.540026766789,0.00192695723393135,3.01477523242164,4.63904505584755,0.715293189767771,2.07821873746554,0.151567253790586,0.0499781578938628,0.409771870140851,0.843011679900745,0.641738711032233,34530000,0.005,-1239.47828482308,0.00314013456362601
"45",93,0.764089985923306,33.1066682501601,0.000211610050411312,2.93774670333802,4.6483705807094,0.721556941865025,1.96021264590643,0.153744885050525,0.049913908150821,0.409928619422557,0.858141897709185,0.643416072602264,34530000,0.005,-1239.48524411243,0.002383382336219
