"","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"671",36.4596344247471,51.3230475046948,48.4051254069037,0.358032883133997,4.98194019493521,0.464985773541706,2.00108631531618,1.99634461682191,0.174892654325874,0.448280687603169,0.268080480464982,0.739267127612687,34530000,0.005,-1314.13962960247,0.00070365244691676
"672",0.551373061124465,21.7971738628694,0.0108395859145592,3.09203496886914,4.41074518943881,0.679871769911336,2.38745879790822,0.138408108724965,0.0407460562620038,0.411103850387431,0.685857456110748,0.896870274776384,34530000,0.005,-1240.09908438899,0.00295286558025518
"673",31.89443580034,43.9909521031888,37.9852023370779,0.362547729571079,5.00739286808225,0.402767534787246,2.62930270598601,1.73435021746978,0.193346108199562,0.450375447962337,0.525221183465729,0.488918109930544,34530000,0.005,-1316.00914640764,0.000716444822893918
"674",0.817358864815013,22.5904095290263,0.00583495155834188,3.02777525486114,4.59881726362451,0.694597283798524,3.28105744334232,0.140222954697875,0.0540799941325153,0.409221234916917,0.721882354979598,0.542647223847113,34530000,0.005,-1239.72185480062,0.00244073524455535
"675",33.3516918785463,46.7255099397348,43.4433744889153,0.362899841615164,4.97072625786026,0.45021139423448,2.285990749614,1.80774999679326,0.176908307162898,0.444692726239698,0.309362070100969,0.615937590127721,34530000,0.005,-1314.18427451769,0.000942669493816247
"676",30.0153106211769,42.3005938019521,35.7098188829325,0.362917731590812,4.97321636836562,0.391611290911834,2.79937587211997,1.61651832780528,0.17396522350685,0.446766967799635,0.548509677236785,0.39226116109257,34530000,0.005,-1316.06652940722,0.000977618972067162
"677",0.897304803664025,24.3704698241065,0.00134152979592733,3.05163973089759,4.57690684665125,0.683084029564079,3.22563008239736,0.137889466919065,0.0577506608964406,0.413644096813384,0.671590289780674,0.483521629031668,34530000,0.005,-1239.9777983182,0.00195596074014878
"678",1.90258412362838,90.4160583436937,0.0122222259688974,2.72145546783152,4.64986662934308,0.744190639274432,1.2520856336126,0.166762853020545,0.0827221668304502,0.415918661994746,0.793929534947081,0.228423818720197,34530000,0.005,-1241.63934201201,0.00202311856440779
"679",0.515979916949497,16.7657018593773,0.0105349099152657,3.09691085318266,4.40208911147783,0.675579644282983,4.34619017938116,0.132897927243719,0.0400943420574595,0.405483713373907,0.699912835176913,0.903673015144293,34530000,0.005,-1240.01752540974,0.00351866564735545
"680",1.48900853643889,44.7935164234415,0.00552864853083037,2.87957981119542,4.56180670831245,0.706039915657523,2.0784791312468,0.147666412407866,0.0762055097763387,0.419092694569421,0.705621384137467,0.274717349981786,34530000,0.005,-1241.16913906618,0.00206795092953677
"681",1.30497686684033,42.9146137145887,0.00377819190941116,2.99370299180996,4.53523542853535,0.69436875937665,1.92387768301384,0.141938390218484,0.0704350013478642,0.419197382414193,0.646150003689026,0.327245153844972,34530000,0.005,-1240.88648022791,0.00209612308637175
"682",1.23165924562716,44.2437622078685,0.00380397039154186,2.95389062100001,4.62751608085327,0.71772954029699,1.71999077725475,0.150238350879188,0.0672415663677989,0.418330983026457,0.731635028321233,0.364028830211977,34530000,0.005,-1240.49434655198,0.00217157656959939
"683",1.87939011751766,57.5286827026773,0.00385514381708808,2.75768780088099,4.61700458371565,0.739211737057042,1.5511431949923,0.162156270257004,0.083460232029864,0.418027104307891,0.786471841058479,0.218791709530448,34530000,0.005,-1241.64196284463,0.0016050243171587
"684",2.26951820941418,45.5238597484451,0.0103614145329851,2.82199985807362,4.40197857137232,0.702560544342628,2.54834831949479,0.146697625704404,0.0959887174937802,0.424490690815149,0.647453911155319,0.147807628677657,34530000,0.005,-1242.89166870567,0.00263530924891303
"685",1.25038663930171,41.6889246423961,0.0186277953028043,3.06112896243904,4.48293179426836,0.679918432300594,1.94446123738605,0.134723048162274,0.0688765838074562,0.42062844783724,0.580551702721291,0.341232093332919,34530000,0.005,-1241.10443612296,0.00188732113797955
"686",0.798562063335471,42.6856719686501,0.00702440727660735,2.92147931059549,4.70031628247312,0.725671867361963,1.41647822756934,0.158954152167834,0.0498498893203889,0.415538713215285,0.833631577549685,0.653459829864396,34530000,0.005,-1239.601038149,0.00223665528257438
