"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"46",562,0.997462197333554,33.9726520376939,0.00375363355934805,1.56024255835198,2.62236036300064,0.476415561724385,9.88699904949701,0.0112543989916327,0.59413195267903,0.267450288690948,34530000,0.005,-1273.62960313803,0.00490366755550324
"47",749,0.944078362107914,26.8894260018199,0.00310723400201281,1.56883915748012,2.63818943420996,0.472333389006446,5.68143931816438,0.010759178662022,0.600207757255596,0.294598423205603,34530000,0.005,-1273.68351026016,0.00331524885312797
"48",661,1.06186273461769,754.94595614511,98.230296229955,1.63373011618349,2.51528041952997,0.458704101844616,6.89745665484594,0.0108785095692555,0.60686237834562,0.252937916961111,34530000,0.005,-1274.42835166808,0.00479120727163426
"49",515,0.868339504398899,80.9183922548171,0.397351657515412,1.56714433748099,2.66156199304304,0.459124251645787,7.91769934578188,0.0100121518352422,0.613086378415707,0.321791376273325,34530000,0.005,-1274.20565027358,0.00494128566261858
"50",50,1.5534784787848,789.365731182865,0.00308384563589711,1.65667276200041,2.46237196171185,0.477822023609457,6.63552198301215,0.0139765175405937,0.577156673863773,0.149611302167891,34530000,0.005,-1273.4465489026,0.00680650856916149
"51",409,0.825211369346731,132.167155634346,0.0295947069085609,1.53614290981471,2.71991443630352,0.473002054455739,13.2131429090232,0.010396644673839,0.594032673251603,0.33545658840416,34530000,0.005,-1273.81073815302,0.00603012783815342
"52",313,0.816807273562268,169.0793170952,0.00395190549522906,1.53372699543133,2.70080838643948,0.478115952151139,6.26366247309785,0.0100561300390978,0.59946490500316,0.351093827731787,34530000,0.005,-1273.76418127163,0.00527913217649003
"53",253,1.54813598167029,70.6970731954641,0.00198617843987828,1.65520762086288,2.46658486814367,0.478948779177782,9.55051153925524,0.0139085359096589,0.58049106199851,0.147598391586799,34530000,0.005,-1273.41950923779,0.00519315675420547
"54",140,0.819472360474814,652.897439412085,0.010140114041482,1.52679086688827,2.71299795150849,0.471474361069865,6.33364368607257,0.0102413992259329,0.593111281977425,0.349225852369597,34530000,0.005,-1273.81179460533,0.00447582224190486
"55",488,1.20355831047689,2977.12777579348,0.00898876050841242,1.61537948498758,2.52934346439469,0.480804263204759,9.21254846709378,0.0125694106950135,0.578239758876235,0.209990803319263,34530000,0.005,-1273.59156884342,0.00430182871570685
"56",158,1.53424002719199,240.668234964621,0.00276096172097472,1.66009705738304,2.46980061678009,0.475120560364122,2.65580950827114,0.0125946623764319,0.606783944122627,0.167814948267188,34530000,0.005,-1273.41264762424,0.00648783045595922
"57",48,1.11985075671038,604.560658506191,0.00746139291407343,1.58116850035012,2.59804445125804,0.480542108207097,5.05688885606717,0.0117474836032327,0.595892693501478,0.238426731042999,34530000,0.005,-1273.5925582264,0.00489143815806491
"58",177,1.68714891953913,134.225637771026,0.0029808954548794,1.6678713647099,2.46562131329352,0.477367448989494,4.14267492098896,0.0136884967946174,0.594946314567421,0.138382780253282,34530000,0.005,-1273.37634717109,0.00511223369338259
"59",500,0.824446651391823,75.3867900328861,143.289541850225,1.56880011717181,2.66576297732109,0.460896590647423,10.0764029870422,0.0104720648664147,0.578597002090978,0.341417550845613,34530000,0.005,-1274.58571256261,0.00399676673540103
"60",555,0.861272496987381,103.137009741742,706.239160677697,1.56927865499264,2.61139917919193,0.454804672361306,11.8417456317175,0.0103002296846557,0.593017827379919,0.322133780332824,34530000,0.005,-1274.50071374981,0.00648615329293487
"61",629,0.872988677407924,570.924860343563,0.000891330272084422,1.53833904921626,2.66342420046819,0.475851159504269,9.05003866580928,0.0111255939106159,0.572078592657109,0.317664716633121,34530000,0.005,-1273.79349056408,0.00581451741249601
"62",676,1.18503053253901,132.528070546211,0.00287491921299362,1.61146001468861,2.54161733042995,0.477845906237948,5.21041400936155,0.0120473355931026,0.58867381095147,0.221666450018863,34530000,0.005,-1273.57014652263,0.00435151042502776
"63",397,1.46472886053036,11888.180293621,0.00264201287865917,1.65620315619786,2.46541625547144,0.483839097232303,8.51044702860332,0.0137285481626424,0.572379851491105,0.160829606947434,34530000,0.005,-1273.49059708743,0.00589311310266929
"64",26,1.1064550424971,746.075654888843,0.00649312951621826,1.59034811495156,2.58728364083644,0.478529332975126,5.66887918932484,0.0122330229694269,0.574035476974362,0.240163259083479,34530000,0.005,-1273.69304983216,0.00289077977887341
"65",170,0.950094503759972,35.4635968807852,0.00667280553964416,1.56738112620547,2.61237318519908,0.474307062615907,7.30835693608754,0.0112274559039916,0.582778672299317,0.288206587144717,34530000,0.005,-1273.73377322507,0.0040402751389643
"66",622,0.875812691084673,220.385278532893,156.353673437387,1.57042363982247,2.59385786070403,0.453747609745756,11.9666265171236,0.0106720671881297,0.579891469038834,0.31557674070648,34530000,0.005,-1274.58283565454,0.0054844371152958
"67",34,0.634841441565101,431.018254653347,246.483789403214,1.48913910450808,2.79231478819682,0.45672930251957,13.7689329582039,0.00927751038558311,0.575268091338807,0.465333282940284,34530000,0.005,-1274.5859444314,0.0027067059751509
"68",304,0.634618553314871,63.2395422273703,0.0693435248675959,1.48873049688222,2.79390770589497,0.474071888380476,15.5879688482142,0.00904387320252889,0.589177214557988,0.464165119566394,34530000,0.005,-1274.07357539665,0.00472520518889549
"69",578,0.977037856825856,68.8576929253369,0.00878249536080762,1.59459101095123,2.60018508762914,0.476628420223967,4.46646729489071,0.0104389348842876,0.610839723676121,0.288021688759487,34530000,0.005,-1273.64814895956,0.00608958015883583
"70",337,0.866616144598088,5980.39212808758,0.00769642361090255,1.54564805088975,2.64697631916353,0.479820448948281,7.16089362069749,0.0106588988111901,0.586625592015618,0.324073048865849,34530000,0.005,-1273.78116459219,0.00159913999988154
"71",165,1.41526770099109,43.4001206271909,0.00184605329586067,1.62985676694939,2.50806260872133,0.479280328926877,4.31474589728723,0.0135152765785742,0.575428391169125,0.176069106338746,34530000,0.005,-1273.53876194307,0.00468319950913603
"72",604,0.650332166226012,1083.91194069332,0.139978287122896,1.46682193963658,2.8592256590783,0.4714779968003,9.84280399765236,0.00999814654788601,0.558477022107009,0.452554300230313,34530000,0.005,-1274.30620593721,0.00483132204400607
"73",543,0.662316904149089,1009.88678879475,5.94767643913985,1.50157912140387,2.73792239164176,0.460717454580229,12.2148890191038,0.00973004630044805,0.56465967004726,0.442910642298645,34530000,0.005,-1274.6120146004,0.00436893520418426
"74",698,0.61454309788796,1644.27008536159,2950.81769069229,1.48005215172639,2.80374616221543,0.458512289326561,9.59618674678275,0.00897596946825069,0.579224016592372,0.489176715491392,34530000,0.005,-1274.58434915679,0.00396575914304216
"75",130,1.02387684291798,144.792727865608,415.036612777833,1.60390551119323,2.53418020861809,0.455872614717996,9.27523109896165,0.0119475263619195,0.562290459186183,0.260354799674882,34530000,0.005,-1274.68008190933,0.00368243440122611
"76",582,1.20753719494095,244.251587250907,0.00940286264138855,1.59818031510619,2.53893930107439,0.482871779319356,4.91856076311037,0.0130154495831195,0.563200372927151,0.216223685720082,34530000,0.005,-1273.69644447189,0.00235622878649706
"77",298,1.26261282579802,134.036546454693,19.1927379199881,1.65869642535306,2.44959390981571,0.452589082358628,3.91653066712112,0.0114416659115555,0.608542379872281,0.209765167309174,34530000,0.005,-1274.39714493136,0.0064946871449955
"78",570,0.757861891968206,56.9515126907414,0.00651459672737954,1.49721056762625,2.76678088586837,0.475694896421327,12.8038489498005,0.0110396007734002,0.552955070493973,0.37273078396036,34530000,0.005,-1273.96725585221,0.00495912749349001
"79",58,0.839190874863986,1637.09859048162,406.199178633119,1.55295001598538,2.64822153227446,0.454891134538065,6.53726313479571,0.00996765485043003,0.597616343096634,0.342760338592907,34530000,0.005,-1274.52440290912,0.00630506002957563
"80",603,0.758931158875657,116.795442186672,0.00230447868200018,1.51238865377046,2.7774074802861,0.477709469340848,8.59873714074287,0.0112434117083143,0.542857644848567,0.376759086271613,34530000,0.005,-1274.02202930761,0.00413663408992805
"81",259,0.870263671111007,176.196027065382,0.00192553814097457,1.53393562732203,2.69659938944738,0.480123619495223,7.4026160435291,0.0114917930082244,0.558940493185895,0.320954757968029,34530000,0.005,-1273.88177704914,0.00531009222890154
"82",650,1.46564261774613,76.5899454961604,0.00248544207324957,1.66006512220507,2.48204107221239,0.478777255119663,2.89407047412707,0.0127438243194989,0.592686629703766,0.176877315076469,34530000,0.005,-1273.49090950154,0.00341012383261727
"83",448,0.652160651663409,106.009633433478,0.0190024137054472,1.47506907573795,2.81084224656995,0.475392422256151,12.2132269435844,0.0100623901899377,0.555266731856559,0.448484873955514,34530000,0.005,-1274.0614975182,0.00464489207543425
"84",285,1.56216874195034,104.289900366714,0.000706971188360631,1.64115144073461,2.46441553599682,0.484142363043517,3.66053595919891,0.0142968599457297,0.561478340483399,0.156702807561995,34530000,0.005,-1273.57702535956,0.00456380429285002
"85",517,0.622112529302571,59.3639006428969,241.707365074145,1.46612868148069,2.86577588778776,0.462947826171303,9.06614731384808,0.00995436035338359,0.544503541278879,0.479360990053617,34530000,0.005,-1274.74357636234,0.0055323487774834
"86",730,0.725331482893732,973.029336297114,0.0135025374023535,1.46322653477823,2.77826106878034,0.479435029273012,8.61724298724645,0.0111328544599716,0.538252318212241,0.39848659486982,34530000,0.005,-1274.09449168939,0.00336821998284417
"87",143,0.799840249768896,123.816221160939,0.00520854704759533,1.503907556379,2.76038119719894,0.481208390580651,5.46231487097669,0.0108725167543659,0.56291329184674,0.3634169153537,34530000,0.005,-1273.94673531738,0.00402003787197592
"88",469,0.935401079792517,3047.53725863128,0.00194135161560019,1.50851369596104,2.68703190676135,0.479807870219071,5.18688656271908,0.0128197051219224,0.53211718813775,0.298207816300691,34530000,0.005,-1274.01202467861,0.00311373427609771
"89",269,0.843380266887447,772.41569190644,0.00377101667832304,1.50183247324262,2.69146145575872,0.484116184304649,11.6022777128878,0.0127152850897049,0.520828858106097,0.326621280610703,34530000,0.005,-1274.06590493277,0.00467520844328244
"90",97,0.848954355352487,249.9397215147,0.00387690325799124,1.47397167969769,2.77043528700798,0.47994551288228,6.20005481419755,0.0125758468205852,0.525494837738021,0.332400489546502,34530000,0.005,-1274.08312946695,0.00457501961089639
"91",671,0.524772846351138,878.68098401409,2636.75109832325,1.40871242837635,2.97522132637683,0.464759088797156,12.8436820278591,0.00976414141632896,0.515017447424216,0.581359723553567,34530000,0.005,-1274.82885775975,0.00482485018991799
"92",258,0.57707759791638,45.3930587600809,720.082564719352,1.41867547299683,2.91916793835455,0.46311158724347,10.0157756043574,0.0106768684495215,0.504234690423298,0.521695141272583,34530000,0.005,-1274.91989053931,0.00435021410990722
"93",90,1.42909958624392,773.633029045084,0.00281324614677871,1.59734298840138,2.51624122482612,0.485474277743886,5.25006136582869,0.0158879235029951,0.51965823055176,0.169957218104586,34530000,0.005,-1273.8630835737,0.00345502183918396
"94",84,1.28043741636012,311.963640089498,0.00396092596900231,1.56932166975558,2.56217977818118,0.483483274172307,3.59418941433169,0.0149503289830598,0.524926539904748,0.204244731467088,34530000,0.005,-1273.93462131568,0.00339210036016172
"95",501,1.62259804021564,124.889109021899,0.00138966095374413,1.59211087058711,2.45338308979715,0.495273533706605,4.92121491588778,0.0182585933448494,0.489679954276222,0.142739804221513,34530000,0.005,-1274.07053518595,0.00373537230229746
"96",715,2.08089749196105,270.117928374311,0.00266418535772511,1.62019518949499,2.43912471627917,0.490639111220779,2.6497168525288,0.0187297382770859,0.508448519682936,0.105343878626178,34530000,0.005,-1273.92059782375,0.00345420419327348
"97",49,1.63825539925756,246.038551206586,13827.6194755212,1.66050102905114,2.23493196785967,0.460600469003463,6.98074219785626,0.019674577378038,0.446447836179449,0.138739598317968,34530000,0.005,-1275.99428621273,0.00303653387607298
"98",296,2.39310477351953,914.012005080404,0.0134252365156591,1.66341095175576,2.41722716935298,0.484794384322444,2.3422956631316,0.0167073580621628,0.562543649768481,0.0863683892639429,34530000,0.005,-1273.68773088702,0.00397408836148839
"99",295,9.16403919257835,52.0551004377614,36.9588118978347,1.02865653889484,4.64672417501303,0.444136939346469,0.876457463472615,0.593169678681067,0.3500876570585,0.0412051959253379,34530000,0.005,-1276.93641909297,0.00250049256121289
"100",266,8.97950928986964,51.1554146873058,36.6240328192189,1.0298079938393,4.66412153644834,0.45038975987277,0.893545291276437,0.589174166019818,0.349078736628078,0.0422803642939521,34530000,0.005,-1276.92824724391,0.00254257220067494
"101",619,9.050195778515,52.7696395215141,37.3421829134594,1.02222688753292,4.60139536241485,0.447077378212902,0.875393201694118,0.577116188714136,0.349263195241304,0.0405424667785315,34530000,0.005,-1276.95416862579,0.0015215575698411
"102",243,9.21222284031889,53.0819651215384,37.2954901429365,1.03563044124197,4.58714966236691,0.443417496581101,0.857438408931143,0.593479661121387,0.348132416081167,0.0412471827114973,34530000,0.005,-1276.94301193878,0.00252036574430212
"103",647,9.52828534229266,53.4470810989134,39.0637384350871,1.01760491514433,4.60398805600977,0.442121239530005,0.828050710214534,0.616996907621434,0.348755544380513,0.0413257671495797,34530000,0.005,-1276.94145915071,0.00140341545111021
"104",89,9.14595642048089,52.9308777658645,37.5578062553573,1.03227183826085,4.62214432906514,0.446947643782721,0.866877818572969,0.594285813115335,0.349542922806588,0.0416656021954661,34530000,0.005,-1276.94205589669,0.00302974798715227
"105",534,9.1292459379395,53.3717370550204,37.9507189273047,1.03276506775566,4.66764524099112,0.446299587014764,0.867841444048925,0.596834533627915,0.348496376795041,0.0421841561706051,34530000,0.005,-1276.93747219572,0.00226405555341615
"106",466,9.25338696685304,52.336587703066,37.0777582536824,1.0217855360335,4.63038677945969,0.445559110124129,0.866847754069516,0.599985813881064,0.350160578932418,0.0412989011841058,34530000,0.005,-1276.93646320398,0.00176317059364788
"107",394,9.29039219624065,52.0230108937809,36.9300907349365,1.02591800850253,4.58120823236904,0.443782096136075,0.864069824517369,0.588278683100187,0.349751752955177,0.0396650016881512,34530000,0.005,-1276.95741539657,0.00187923955972266
"108",202,9.31565838314562,52.6899649057288,37.2469740322309,1.03229014965481,4.58450041229038,0.449273854676536,0.858785369670057,0.593073164555919,0.34888238959241,0.0400539107939471,34530000,0.005,-1276.94863618172,0.00196495565438366
"109",33,8.95119363799606,51.3697494194375,36.1121800083318,1.02410181492489,4.58607203061615,0.446781499366511,0.897939677382769,0.582413568682052,0.348783566976734,0.0416649750359601,34530000,0.005,-1276.93435317509,0.00251245034746974
"110",273,8.77347874568122,51.3204727813517,35.3839655774577,1.02595730471175,4.6355466844626,0.442306231248587,0.911765181329708,0.575383119458421,0.349950106216908,0.042484476831642,34530000,0.005,-1276.9417767103,0.00196064715781988
"111",72,9.11533215359294,51.5793674083987,36.9198250829933,1.03655603118941,4.61326171271361,0.441954183969152,0.884992636625173,0.583217964071894,0.349001909506561,0.0404725394774738,34530000,0.005,-1276.94849899678,0.00231110596619732
"112",560,9.30521617408455,52.4198086166021,37.9462282435024,1.02298766587636,4.62814266885676,0.444426744392719,0.858481048086344,0.605045426797345,0.349690469832019,0.0414801250131713,34530000,0.005,-1276.93591126769,0.00178000199130021
"113",550,9.27493448965313,54.8319253750749,38.6487695804459,1.0363296673052,4.64936424801383,0.445517871699238,0.842704352045205,0.612714654015195,0.349274488392194,0.0428734615821915,34530000,0.005,-1276.94090422982,0.00299825891139841
"114",732,9.16244760879024,51.8387368781856,37.2164246881269,1.02412528574319,4.63855980013463,0.446985829265458,0.877107753269122,0.605098732330983,0.348568367297075,0.0424757285977941,34530000,0.005,-1276.92362891653,0.00159280464493651
"115",216,9.01346663431475,52.8784909468822,37.4436882867413,1.02569768097584,4.60689035271891,0.447361645793051,0.881369269925335,0.590171837476069,0.34900309979713,0.0422731789353855,34530000,0.005,-1276.93365348742,0.00166024070285284
"116",388,9.18514069084536,52.1484354845756,37.0100656323531,1.02021675418479,4.5842959521299,0.443409826941946,0.869726726966206,0.589992750815368,0.350136019447068,0.040799327600821,34530000,0.005,-1276.9403809506,0.00154707928057349
"117",236,8.97951016975011,51.328454764372,35.9568253345965,1.01794151996855,4.56877241433739,0.446109514130831,0.896927574309768,0.58474705165917,0.349057619090965,0.0417917100840908,34530000,0.005,-1276.93676152776,0.00203737437378573
"118",686,8.91766992677935,50.8511114986357,36.2362766314587,1.02637210091534,4.61987822000768,0.44738133755717,0.901135919949009,0.581433332679196,0.349225118153369,0.0419470421936575,34530000,0.005,-1276.933590402,0.00277134869720542
"119",472,9.1341643891858,52.6779446362689,37.5759735053409,1.01857753819214,4.63082510732071,0.446254227819803,0.868080378419168,0.591398777380526,0.34942844986023,0.041471834973351,34530000,0.005,-1276.93716979778,0.00190622426042656
"120",289,9.40959140696935,53.6398889768634,37.8798626683878,1.02066142139767,4.64045988505153,0.444154052799214,0.847064124525098,0.616304510080851,0.34925771920142,0.0419654013625547,34530000,0.005,-1276.92887299166,0.00208381131806615
"121",778,9.11596046755835,52.6916825470423,37.0586546676674,1.02480170375944,4.61966315689729,0.447019150513974,0.874100501271749,0.599222318464628,0.349077996564566,0.0425411359540494,34530000,0.005,-1276.93469148039,0.0020073927058921
"122",131,8.87916898376029,50.504398277321,35.8902189654159,1.02474829441518,4.62642670573309,0.446059976819356,0.912363016148483,0.570448954727832,0.348225798178998,0.0408935702618774,34530000,0.005,-1276.94100840008,0.0028316046486373
