"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"66",332,4.88489127433566,41.3624665652968,33.982729952582,0.916378975837831,4.44223720269501,0.444295815496033,1.52341965352549,0.526093190606554,0.34435736425305,0.0988744022984738,34530000,0.005,-1281.282939665,0.00294846244251282
"67",374,4.86320554459144,41.0655017121338,33.1188548044946,0.920759413910698,4.4420922036812,0.448474514021679,1.59364358512992,0.527872257061901,0.344380965226371,0.0986117292572282,34530000,0.005,-1281.25333934185,0.00298274284531528
"68",387,5.1437918647697,45.7492820594077,37.9297200268909,0.91002825652508,4.44763991260819,0.449774548452756,1.29832826267195,0.552372950263394,0.34373079611338,0.0994788247969289,34530000,0.005,-1281.37008979621,0.00232898766484647
"69",297,4.80843544196484,41.0504638160335,34.4945045078469,0.919407696406985,4.38157099610742,0.453251387043437,1.54200080990807,0.518587913982724,0.341816934856538,0.0997222928256778,34530000,0.005,-1281.36706835039,0.00179287799423334
"70",391,4.9490413685026,45.5156990683503,37.1896210185022,0.912304768783286,4.47832099474876,0.449444107285163,1.33625591525765,0.529847620398325,0.342408962891341,0.100372042422915,34530000,0.005,-1281.45442999704,0.00295871064404453
"71",113,4.76790856884548,41.9370477704147,34.0927034645493,0.908282290558849,4.42559282083009,0.452907746913286,1.54959862606523,0.51560635865135,0.342184628534001,0.100150222333315,34530000,0.005,-1281.41224257116,0.00220335665252941
"72",229,4.71503619791014,40.8300718367149,33.4501166350677,0.912843990052447,4.394323379846,0.448968563630931,1.5920992691626,0.514433175686642,0.342730556957431,0.101318503377009,34530000,0.005,-1281.52261292717,0.00242457686504285
"73",370,4.47622753851725,39.7658667964555,31.7763248218084,0.902102526157063,4.42798547532612,0.452747740349783,1.69443958041987,0.500873558901715,0.341774463970852,0.105837363577756,34530000,0.005,-1281.96754641505,0.00208760170304495
"74",392,4.7590582859104,42.6230385525038,35.2724058713051,0.897977037393073,4.39897943046636,0.447440399313388,1.47833914073886,0.536946221133907,0.343884768406802,0.106197165889209,34530000,0.005,-1282.00613025301,0.00252378940838616
"75",260,4.64446962267436,43.3319915616768,35.5774806899952,0.904266241899486,4.37885270440401,0.453062775676366,1.46004000238301,0.518385257915568,0.340022004396718,0.106815057039872,34530000,0.005,-1282.07381821921,0.0024378934348959
"76",253,4.71100987839937,42.7807880186062,35.8568599711054,0.898138310062251,4.39365442647493,0.455341367784817,1.44130765581116,0.527821568316911,0.342512346030766,0.106623207846866,34530000,0.005,-1282.04592448422,0.00273304857493912
"77",109,4.5504316347131,40.9321480464508,33.357106882672,0.893055722263304,4.395785349502,0.444800058804806,1.61813435692764,0.516370833566592,0.344409691939918,0.107491863553155,34530000,0.005,-1282.14892305347,0.00228663969758513
"78",317,4.64571445551245,44.5619180872445,35.9584604930586,0.886617030313218,4.41627139802024,0.45154248997407,1.40032882681155,0.526858176641139,0.342155603356463,0.10970721155492,34530000,0.005,-1282.3691676585,0.00281385213149801
"79",316,4.41320571224043,43.4299129039299,35.2201353038861,0.873294629169732,4.38035440866186,0.453273055254636,1.4262479728313,0.518117024523437,0.341802034497756,0.116101395107205,34530000,0.005,-1282.9654082497,0.00243198264597838
"80",353,14.6701524562838,39.8570053812904,33.4874086170652,0.303052818379307,4.94531195220301,0.425677162414656,1.40101064791154,0.929100093785245,0.3914550962276,0.118029271561316,34530000,0.005,-1322.43990160185,0.000381578081569942
"81",238,4.54046256721241,45.8091667209962,37.842073953862,0.871472758719455,4.35875984090353,0.450757830455279,1.29294945921032,0.538110359457536,0.341676606947431,0.117688388750609,34530000,0.005,-1283.12752292899,0.00217498353353436
"82",269,4.4023781540552,45.6204468912343,37.4040421438952,0.856740599771068,4.40069998081373,0.450801333935825,1.33819397438292,0.532108289826372,0.3416813187386,0.121645549954335,34530000,0.005,-1283.50044139507,0.00193725706147583
"83",93,15.4952156616778,42.4540445254683,34.9743383232967,0.299064321416384,4.99125215599738,0.428992939322115,1.27239677181189,0.964021159771158,0.391952501245074,0.126007421172619,34530000,0.005,-1322.84999429002,0.00046867580410327
"84",222,14.1006842804304,38.6020426588082,32.7092231423975,0.296713791219236,5.00729759774004,0.432998667532101,1.47566113539109,0.888211437988835,0.391267589497607,0.125702941460529,34530000,0.005,-1322.83691241492,0.000668769404385642
"85",19,14.6155337562495,40.3044026055217,33.5418143146756,0.297739429061612,4.96253209188729,0.427026219885897,1.36397498508006,0.910282241356515,0.391595673928569,0.127313914359782,34530000,0.005,-1322.90865596078,0.000284159426687902
"86",205,14.5981904063639,40.6384642155447,33.9198478152143,0.29698299584904,5.05212136680218,0.433652528056481,1.3476838648676,0.905656474436131,0.391679119916963,0.128590308184785,34530000,0.005,-1322.96139718917,0.000647443129499204
"87",119,4.09364990330152,42.0711507088151,33.8298893958356,0.857356990764143,4.32386577292227,0.451830712055276,1.47514560173986,0.509017050537168,0.340284619523423,0.127312081597299,34530000,0.005,-1284.01277769097,0.00249566517993644
"88",352,4.12768228611913,43.7092185137884,35.537110606755,0.841942791824564,4.3491598832844,0.454391618906119,1.40605328287398,0.515988654414843,0.33965717264592,0.128850611749585,34530000,0.005,-1284.15522558907,0.00244842091727863
"89",214,14.5851897100383,40.1395002673193,33.474211196059,0.298823907009415,4.98249227782823,0.433357829839749,1.36904524331248,0.912607374777046,0.39040656511634,0.128778589189685,34530000,0.005,-1322.96947533395,0.000336694221260022
"90",59,14.9013299515296,40.6273661739733,33.9135452273433,0.293593697439822,5.05521689788039,0.430874398682829,1.32748885909609,0.927981744745951,0.390786532886698,0.131368256730361,34530000,0.005,-1323.06785742168,0.000389277787130882
"91",309,4.12019807254906,45.6290850110817,35.329503530621,0.841363085471997,4.31009136298412,0.454738622531338,1.3415824649502,0.523092507425583,0.340777980793773,0.13169537223548,34530000,0.005,-1284.42248502328,0.00216010595784928
"92",24,15.0287788696483,41.0701166703026,34.2626920613043,0.295795404206335,5.06203299764305,0.432601153815677,1.29665671121289,0.926840639523169,0.391386454580897,0.139109080177946,34530000,0.005,-1323.35899731216,0.000483419490657047
"93",395,3.86070482707551,43.1125156387388,33.2150327794048,0.823337652983247,4.29644418909129,0.445816765974641,1.40759764141711,0.50982436965386,0.340746946327266,0.140448651673873,34530000,0.005,-1285.21452781835,0.00239160360799032
"94",138,4.02096148887833,45.8174004895934,35.3046309468925,0.828888567250132,4.31760396954101,0.450816601458768,1.30884519839757,0.529805055671432,0.339769537312916,0.139229530590218,34530000,0.005,-1285.08821735352,0.00179976914949607
