"","X","Adj.Close","Close","High","Low","Open","Volume"
"9954",2020-06-04,78.5182723999023,80.5800018310547,81.4049987792969,80.1949996948242,81.0975036621094,87560400
"9955",2020-06-05,80.7545394897461,82.875,82.9375,80.807502746582,80.8375015258789,137250400
"9956",2020-06-08,81.2320175170898,83.3649978637695,83.4000015258789,81.8300018310547,82.5625,95654400
"9957",2020-06-09,83.7971649169922,85.9974975585938,86.4024963378906,83.0025024414062,83.0350036621094,147712400
"9958",2020-06-10,85.9530410766602,88.2099990844727,88.692497253418,86.5224990844727,86.9749984741211,166651600
"9959",2020-06-11,81.826416015625,83.9749984741211,87.7649993896484,83.870002746582,87.3274993896484,201662400
"9960",2020-06-12,82.5328674316406,84.6999969482422,86.9499969482422,83.5550003051758,86.1800003051758,200146000
"9961",2020-06-15,83.5535659790039,85.7474975585938,86.4199981689453,83.1449966430664,83.3125,138808800
"9962",2020-06-16,85.7679061889648,88.0199966430664,88.3000030517578,86.1800003051758,87.8649978637695,165428800
"9963",2020-06-17,85.6485443115234,87.8974990844727,88.8499984741211,87.7724990844727,88.7874984741211,114406400
"9964",2020-06-18,85.6826629638672,87.932502746582,88.3625030517578,87.3050003051758,87.8525009155273,96820400
"9965",2020-06-19,85.1930160522461,87.4300003051758,89.1399993896484,86.2874984741211,88.6600036621094,264476000
"9966",2020-06-22,87.4219818115234,89.7174987792969,89.8649978637695,87.7874984741211,87.8349990844727,135445200
"9967",2020-06-23,89.2880020141602,91.6324996948242,93.0950012207031,90.567497253418,91,212155600
"9968",2020-06-24,87.7118835449219,90.0149993896484,92.1975021362305,89.629997253418,91.25,192623200
"9969",2020-06-25,88.8762969970703,91.2099990844727,91.25,89.3925018310547,90.1750030517578,137522400
"9970",2020-06-26,86.1455001831055,88.4075012207031,91.3300018310547,88.254997253418,91.1025009155273,205256800
"9971",2020-06-29,88.1308822631836,90.4449996948242,90.5425033569336,87.8199996948242,88.3125,130646000
"9972",2020-06-30,88.8665618896484,91.1999969482422,91.495002746582,90,90.0199966430664,140223200
"9973",2020-07-01,88.6984710693359,91.0274963378906,91.8399963378906,90.9775009155273,91.2799987792969,110737200
"9974",2020-07-02,88.6984710693359,91.0274963378906,92.6175003051758,90.9100036621094,91.9625015258789,114041600
"9975",2020-07-06,91.071174621582,93.4625015258789,93.9449996948242,92.4674987792969,92.5,118655600
"9976",2020-07-07,90.7885818481445,93.1725006103516,94.6549987792969,93.057502746582,93.8525009155273,112424400
"9977",2020-07-08,92.9030609130859,95.3424987792969,95.375,94.0899963378906,94.1800003051758,117092000
"9978",2020-07-09,93.3025817871094,95.7525024414062,96.317497253418,94.6725006103516,96.2624969482422,125642800
"9979",2020-07-10,93.4657669067383,95.9199981689453,95.9800033569336,94.7050018310547,95.3349990844727,90257200
"9980",2020-07-13,93.0346221923828,95.4775009155273,99.9550018310547,95.2574996948242,97.2649993896484,191649200
"9981",2020-07-14,94.5741882324219,97.057502746582,97.254997253418,93.8775024414062,94.8399963378906,170989200
"9982",2020-07-15,95.2246017456055,97.7249984741211,99.2474975585938,96.4899978637695,98.9899978637695,153198000
"9983",2020-07-16,94.052864074707,96.5224990844727,97.4049987792969,95.9049987792969,96.5625,110577600
"9984",2020-07-17,93.8628387451172,96.3274993896484,97.1474990844727,95.8399963378906,96.9875030517578,92186800
"9985",2020-07-20,95.8409271240234,98.3574981689453,98.5,96.0625,96.4175033569336,90318000
"9986",2020-07-21,94.5181503295898,97,99.25,96.7425003051758,99.1725006103516,103433200
"9987",2020-07-22,94.78369140625,97.2724990844727,97.9749984741211,96.6025009155273,96.692497253418,89001600
"9988",2020-07-23,90.4694595336914,92.8450012207031,97.0774993896484,92.0100021362305,96.9974975585938,197004400
"9989",2020-07-24,90.2453536987305,92.6149978637695,92.9700012207031,89.1449966430664,90.9875030517578,185438800
"9990",2020-07-27,92.3842010498047,94.8099975585938,94.9049987792969,93.4800033569336,93.7099990844727,121214000
"9991",2020-07-28,90.8665542602539,93.2525024414062,94.5500030517578,93.2474975585938,94.3675003051758,103625600
"9992",2020-07-29,92.6083145141602,95.0400009155273,95.2300033569336,93.7125015258789,93.75,90329200
"9993",2020-07-30,93.728874206543,96.1900024414062,96.2975006103516,93.7675018310547,94.1875,158130000
"9994",2020-07-31,103.541229248047,106.26000213623,106.415000915527,100.824996948242,102.88500213623,374336800
"9995",2020-08-03,106.15022277832,108.9375,111.637496948242,107.892501831055,108.199996948242,308151200
"9996",2020-08-04,106.859115600586,109.665000915527,110.790000915527,108.387496948242,109.132499694824,173071600
"9997",2020-08-05,107.246437072754,110.0625,110.392501831055,108.897499084473,109.377502441406,121776800
"9998",2020-08-06,110.988189697266,113.902496337891,114.412498474121,109.797500610352,110.404998779297,202428800
"9999",2020-08-07,108.464767456055,111.112503051758,113.675003051758,110.292503356934,113.205001831055,198045600
"10000",2020-08-10,110.041297912598,112.727500915527,113.775001525879,110,112.599998474121,212403600
"10001",2020-08-11,106.768676757812,109.375,112.482498168945,109.107498168945,111.970001220703,187902400
"10002",2020-08-12,110.317054748535,113.01000213623,113.275001525879,110.297500610352,110.497497558594,165598000
"10003",2020-08-13,112.269416809082,115.01000213623,116.042503356934,113.92749786377,114.430000305176,210082000
"10004",2020-08-14,112.169357299805,114.907501220703,115,113.044998168945,114.830001831055,165565200
"10005",2020-08-17,111.876502990723,114.607498168945,116.087501525879,113.962501525879,116.0625,119561600
"10006",2020-08-18,112.808753967285,115.5625,116,114.007499694824,114.352500915527,105633600
"10007",2020-08-19,112.95027923584,115.707496643066,117.162498474121,115.610000610352,115.982498168945,145538000
"10008",2020-08-20,115.456611633301,118.275001525879,118.392501831055,115.732498168945,115.75,126907200
"10009",2020-08-21,121.406372070312,124.370002746582,124.867500305176,119.25,119.262496948242,338054800
"10010",2020-08-24,122.858436584473,125.857498168945,128.785003662109,123.9375,128.697494506836,345937600
"10011",2020-08-25,121.850524902344,124.824996948242,125.180000305176,123.05249786377,124.69750213623,211495600
"10012",2020-08-26,123.50757598877,126.522499084473,126.992500305176,125.082496643066,126.180000305176,163022400
"10013",2020-08-27,122.031135559082,125.01000213623,127.485000610352,123.832496643066,127.142501831055,155552400
"10014",2020-08-28,121.833450317383,124.807502746582,126.442497253418,124.577499389648,126.012496948242,187630000
"10015",2020-08-31,125.96508026123,129.039993286133,131,126,127.580001831055,225702700
"10016",2020-09-01,130.98258972168,134.179992675781,134.800003051758,130.529998779297,132.759994506836,151948100
"10017",2020-09-02,128.268844604492,131.399993896484,137.979995727539,127,137.589996337891,200119000
"10018",2020-09-03,117.999526977539,120.879997253418,128.839996337891,120.5,126.910003662109,257599600
"10019",2020-09-04,118.077621459961,120.959999084473,123.699996948242,110.889999389648,120.069999694824,332607200
"10020",2020-09-08,110.131591796875,112.819999694824,118.98999786377,112.680000305176,113.949996948242,231366600
"10021",2020-09-09,114.524353027344,117.319999694824,119.139999389648,115.26000213623,117.26000213623,176940500
"10022",2020-09-10,110.78564453125,113.48999786377,120.5,112.5,120.360000610352,182274400
"10023",2020-09-11,109.331153869629,112,115.230003356934,110,114.569999694824,180860300
"10024",2020-09-14,112.61107635498,115.360000610352,115.930000305176,112.800003051758,114.720001220703,140150100
"10025",2020-09-15,112.786773681641,115.540000915527,118.830001831055,113.610000610352,118.330001831055,184642000
"10026",2020-09-16,109.458023071289,112.129997253418,116,112.040000915527,115.230003356934,154679000
"10027",2020-09-17,107.710693359375,110.339996337891,112.199996948242,108.709999084473,109.720001220703,178011000
"10028",2020-09-18,104.294090270996,106.839996337891,110.879997253418,106.089996337891,110.400001525879,287104900
"10029",2020-09-21,107.456886291504,110.080001831055,110.190002441406,103.099998474121,104.540000915527,195713800
"10030",2020-09-22,109.145645141602,111.809997558594,112.860000610352,109.160003662109,112.680000305176,183055400
"10031",2020-09-23,104.567428588867,107.120002746582,112.110000610352,106.769996643066,111.620002746582,150718700
"10032",2020-09-24,105.641204833984,108.220001220703,110.25,105,105.169998168945,167743300
"10033",2020-09-25,109.604461669922,112.279998779297,112.440002441406,107.669998168945,108.430000305176,149981400
"10034",2020-09-28,112.220611572266,114.959999084473,115.319999694824,112.779998779297,115.01000213623,137672400
"10035",2020-09-29,111.37133026123,114.089996337891,115.309997558594,113.569999694824,114.550003051758,99382200
"10036",2020-09-30,113.050331115723,115.809997558594,117.26000213623,113.620002746582,113.790000915527,142675200
"10037",2020-10-01,114.006980895996,116.790000915527,117.720001220703,115.830001831055,117.639999389648,116120400
"10038",2020-10-02,110.32682800293,113.019996643066,115.370002746582,112.220001220703,112.889999389648,144712000
"10039",2020-10-05,113.723915100098,116.5,116.650001525879,113.550003051758,113.910003662109,106243800
"10040",2020-10-06,110.463485717773,113.160003662109,116.120002746582,112.25,115.699996948242,161498200
"10041",2020-10-07,112.337730407715,115.080001831055,115.550003051758,114.129997253418,114.620002746582,96849000
"10042",2020-10-08,112.230377197266,114.970001220703,116.400001525879,114.589996337891,116.25,83477200
"10043",2020-10-09,114.182685852051,116.970001220703,117,114.919998168945,115.279998779297,100506900
"10044",2020-10-12,121.435653686523,124.400001525879,125.180000305176,119.279998779297,120.059997558594,240226800
"10045",2020-10-13,118.214294433594,121.099998474121,125.389999389648,119.650001525879,125.269996643066,262330500
"10046",2020-10-14,118.302146911621,121.190002441406,123.029998779297,119.620002746582,121,150712000
"10047",2020-10-15,117.83358001709,120.709999084473,121.199996948242,118.150001525879,118.720001220703,112559200
"10048",2020-10-16,116.183853149414,119.019996643066,121.550003051758,118.809997558594,121.279998779297,115393800
"10049",2020-10-19,113.216293334961,115.980003356934,120.419998168945,115.660003662109,119.959999084473,120639300
"10050",2020-10-20,114.709838867188,117.51000213623,118.980003356934,115.629997253418,116.199996948242,124423700
"10051",2020-10-21,114.085105895996,116.870002746582,118.709999084473,116.449996948242,116.669998168945,89946000
"10052",2020-10-22,112.991790771484,115.75,118.040000915527,114.589996337891,117.449996948242,101988000
"10053",2020-10-23,112.298706054688,115.040000915527,116.550003051758,114.279998779297,116.389999389648,82572600
"10054",2020-10-26,112.308456420898,115.050003051758,116.550003051758,112.879997253418,114.01000213623,111850700
"10055",2020-10-27,113.821517944336,116.599998474121,117.279998779297,114.540000915527,115.48999786377,92276800
"10056",2020-10-28,108.550186157227,111.199996948242,115.430000305176,111.099998474121,115.050003051758,143937800
"10057",2020-10-29,112.572044372559,115.319999694824,116.930000305176,112.199996948242,112.370002746582,146129200
"10058",2020-10-30,106.265953063965,108.860000610352,111.98999786377,107.720001220703,111.059997558594,190272600
"10059",2020-11-02,106.178100585938,108.769996643066,110.680000305176,107.319999694824,109.110000610352,122866900
"10060",2020-11-03,107.808296203613,110.440002441406,111.48999786377,108.730003356934,109.660003662109,107624400
"10061",2020-11-04,112.210845947266,114.949996948242,115.589996337891,112.349998474121,114.139999389648,138235500
"10062",2020-11-05,116.193618774414,119.029998779297,119.620002746582,116.870002746582,117.949996948242,126387100
"10063",2020-11-06,116.061614990234,118.690002441406,119.199996948242,116.129997253418,118.319999694824,114457900
"10064",2020-11-09,113.744094848633,116.319999694824,121.98999786377,116.050003051758,120.5,154515300
"10065",2020-11-10,113.401847839355,115.970001220703,117.589996337891,114.129997253418,115.550003051758,138023400
"10066",2020-11-11,116.843902587891,119.48999786377,119.629997253418,116.440002441406,117.190002441406,112295000
"10067",2020-11-12,116.570098876953,119.209999084473,120.529998779297,118.569999694824,119.620002746582,103162300
"10068",2020-11-13,116.618988037109,119.26000213623,119.669998168945,117.870002746582,119.440002441406,81581900
"10069",2020-11-16,117.635955810547,120.300003051758,120.98999786377,118.150001525879,118.919998168945,91183000
"10070",2020-11-17,116.746101379395,119.389999389648,120.669998168945,118.959999084473,119.550003051758,74271000
"10071",2020-11-18,115.416221618652,118.029998779297,119.819999694824,118,118.610000610352,76322100
"10072",2020-11-19,116.012702941895,118.639999389648,119.059997558594,116.809997558594,117.589996337891,74113000
"10073",2020-11-20,114.741508483887,117.339996337891,118.769996643066,117.290000915527,118.639999389648,73604300
"10074",2020-11-23,111.328796386719,113.849998474121,117.620002746582,113.75,117.180000305176,127959300
"10075",2020-11-24,112.619560241699,115.169998168945,115.849998474121,112.589996337891,113.910003662109,113874200
"10076",2020-11-25,113.460502624512,116.029998779297,116.75,115.169998168945,115.550003051758,76499200
"10077",2020-11-27,114.008102416992,116.589996337891,117.48999786377,116.220001220703,116.569999694824,46691300
"10078",2020-11-30,116.413635253906,119.050003051758,120.970001220703,116.809997558594,116.970001220703,169410200
"10079",2020-12-01,120.002372741699,122.720001220703,123.470001220703,120.01000213623,121.01000213623,127728200
"10080",2020-12-02,120.354400634766,123.080001831055,123.370002746582,120.889999389648,122.019996643066,89004200
"10081",2020-12-03,120.217491149902,122.940002441406,123.779998779297,122.209999084473,123.519996643066,78967600
"10082",2020-12-04,119.542770385742,122.25,122.860000610352,121.519996643066,122.599998474121,78260400
"10083",2020-12-07,121.009552001953,123.75,124.569999694824,122.25,122.309997558594,86712000
"10084",2020-12-08,121.625610351562,124.379997253418,124.980003356934,123.089996337891,124.370002746582,82225500
"10085",2020-12-09,119.08317565918,121.779998779297,125.949996948242,121,124.529998779297,115089200
"10086",2020-12-10,120.510841369629,123.23999786377,123.870002746582,120.150001525879,120.5,81312200
"10087",2020-12-11,119.69921875,122.410003662109,122.76000213623,120.550003051758,122.430000305176,86939800
"10088",2020-12-14,119.08317565918,121.779998779297,123.349998474121,121.540000915527,122.599998474121,79184500
"10089",2020-12-15,125.048095703125,127.879997253418,127.900001525879,124.129997253418,124.339996337891,157243700
"10090",2020-12-16,124.979644775391,127.809997558594,128.369995117188,126.559997558594,127.410003662109,98208600
"10091",2020-12-17,125.849922180176,128.699996948242,129.580001831055,128.039993286133,128.899993896484,94359800
"10092",2020-12-18,123.855102539062,126.660003662109,129.100006103516,126.120002746582,128.960006713867,192541500
"10093",2020-12-21,125.390350341797,128.229995727539,128.309997558594,123.449996948242,125.019996643066,121251600
"10094",2020-12-22,128.959548950195,131.880004882812,134.410003662109,129.649993896484,131.610000610352,168904800
"10095",2020-12-23,128.05989074707,130.960006713867,132.429992675781,130.779998779297,132.160003662109,88223700
"10096",2020-12-24,129.04753112793,131.970001220703,133.460006713867,131.100006103516,131.320007324219,54930100
"10097",2020-12-28,133.662994384766,136.690002441406,137.339996337891,133.509994506836,133.990005493164,124486200
"10098",2020-12-29,131.883316040039,134.869995117188,138.789993286133,134.339996337891,138.050003051758,121047300
"10099",2020-12-30,130.758773803711,133.720001220703,135.990005493164,133.399993896484,135.580001831055,96452100
"10100",2020-12-31,129.751586914062,132.690002441406,134.740005493164,131.720001220703,134.080001831055,99116600
"10101",2021-01-04,126.544204711914,129.410003662109,133.610000610352,126.76000213623,133.520004272461,143301900
"10102",2021-01-05,128.108779907227,131.009994506836,131.740005493164,128.429992675781,128.889999389648,97664900
"10103",2021-01-06,123.796440124512,126.599998474121,131.050003051758,126.379997253418,127.720001220703,155088000
"10104",2021-01-07,128.020767211914,130.919998168945,131.630004882812,127.860000610352,128.360000610352,109578200
"10105",2021-01-08,129.125762939453,132.050003051758,132.630004882812,130.229995727539,132.429992675781,105158200
"10106",2021-01-11,126.123725891113,128.979995727539,130.169998168945,128.5,129.190002441406,100384500
"10107",2021-01-12,125.947731018066,128.800003051758,129.690002441406,126.860000610352,128.5,91951100
"10108",2021-01-13,127.99144744873,130.889999389648,131.449996948242,128.490005493164,128.759994506836,88636800
"10109",2021-01-14,126.055290222168,128.910003662109,131,128.759994506836,130.800003051758,90221800
"10110",2021-01-15,124.324485778809,127.139999389648,130.220001220703,127,128.779998779297,111598500
"10111",2021-01-19,124.999198913574,127.830001831055,128.710006713867,126.940002441406,127.779998779297,90757300
"10112",2021-01-20,129.106216430664,132.029998779297,132.490005493164,128.550003051758,128.660003662109,104319500
"10113",2021-01-21,133.839004516602,136.869995117188,139.669998168945,133.589996337891,133.800003051758,120150900
"10114",2021-01-22,135.990310668945,139.070007324219,139.850006103516,135.020004272461,136.279998779297,114459400
"10115",2021-01-25,139.755065917969,142.919998168945,145.089996337891,136.539993286133,143.070007324219,157611700
"10116",2021-01-26,139.989730834961,143.160003662109,144.300003051758,141.369995117188,143.600006103516,98390600
"10117",2021-01-27,138.914093017578,142.059997558594,144.300003051758,140.410003662109,143.429992675781,140843800
"10118",2021-01-28,134.054138183594,137.089996337891,141.990005493164,136.699996948242,139.520004272461,142621100
"10119",2021-01-29,129.037750244141,131.960006713867,136.740005493164,130.210006713867,135.830001831055,177523800
"10120",2021-02-01,131.169479370117,134.139999389648,135.380004882812,130.929992675781,133.75,106239800
